"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"4604","Battle of Roundway Down","battle_182268","needs_review","22","0","17","5","","date_raw|location_raw|location_normalized|latitude|longitude|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Roundway Down","182268","wikitext_batch",""
"4629","Battle of Freiburg","battle_496593","needs_review","21","0","16","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Freiburg","496593","wikitext_batch",""
"4644","Jiashen Incident","battle_19357963","needs_review","33","1","24","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Jiashen Incident","19357963","full_parse_fallback",""
"4645","Relief of Montgomery Castle","battle_34775204","needs_review","32","1","27","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Relief of Montgomery Castle","34775204","full_parse_fallback",""
"4699","Battle of Triebl","battle_68565100","needs_review","18","0","13","5","","location_raw|location_normalized|result_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Triebl","68565100","wikitext_batch",""
"4703","Battle of Lens","battle_157103","needs_review","19","0","14","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_a_min|casualties_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Lens","157103","wikitext_batch",""
"4706","Battle of Prague (1648)","battle_2421713","needs_review","17","0","12","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Prague (1648)","2421713","wikitext_batch",""
"4713","Battle of Zhovti Vody","battle_8566633","needs_review","2","0","1","1","","date_raw","text_length","Battle of Zhovti Vody","8566633","wikitext_batch",""
"4714","Battle of Zusmarshausen","battle_3603245","needs_review","31","1","24","6","missing_field","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Battle of Zusmarshausen","3603245","wikitext_batch",""
"4723","Siege of Candia","battle_1475562","needs_review","15","0","10","5","","date_raw|location_raw|location_normalized|latitude|longitude|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Candia","1475562","wikitext_batch",""
"4741","Siege of Zbarazh","battle_8954843","needs_review","21","0","16","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Zbarazh","8954843","wikitext_batch",""
"4753","Siege of Kilkenny","battle_54522690","needs_review","12","0","8","4","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw","page_type_confidence|classification_notes|acceptance_reason|categories","Siege of Kilkenny","54522690","wikitext_batch",""
"4755","Battle of Bila Tserkva (1651)","battle_13782322","needs_review","18","1","12","5","missing_commanders","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Bila Tserkva (1651)","13782322","wikitext_batch",""
"4772","Three Hundred and Thirty Five Years' War","battle_2635744","needs_review","16","0","11","5","","date_raw|start_date|end_date|war_name|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Three Hundred and Thirty Five Years' War","2635744","wikitext_batch",""
"4777","Battle of Dungeness","battle_880248","needs_review","11","0","6","5","","latitude|longitude|result_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Dungeness","880248","wikitext_batch",""
"4782","First Anglo-Dutch War","battle_62713","needs_review","20","0","15","5","","date_raw|end_date|location_raw|location_normalized|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","First Anglo-Dutch War","62713","wikitext_batch",""
"4785","Battle of Arronches","battle_32457662","needs_review","11","0","6","5","","location_raw|location_normalized|result_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Arronches","32457662","wikitext_batch",""
"4790","Battle of Scheveningen","battle_197232","needs_review","24","0","19","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Scheveningen","197232","wikitext_batch",""
"4804","Polish–Russian War (1654–1667)","battle_6851097","needs_review","18","1","9","8","suspicious_commander_count","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Polish–Russian War (1654–1667)","6851097","wikitext_batch",""
"4819","Northern War of 1655–1660","battle_373210","needs_review","17","0","12","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|strength_side_a_min|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Northern War of 1655–1660","373210","wikitext_batch",""
"4845","Battle of Warsaw (1656)","battle_1411514","needs_review","22","0","17","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Warsaw (1656)","1411514","wikitext_batch",""
"4850","Russo-Swedish War (1656–1658)","battle_4931853","needs_review","17","1","11","5","date_field_mismatch:end_date","date_raw|end_date|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Russo-Swedish War (1656–1658)","4931853","wikitext_batch",""
"4875","Transylvanian campaign into Poland (1657)","battle_77217498","needs_review","17","0","12","5","","result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Transylvanian campaign into Poland (1657)","77217498","wikitext_batch",""
"4877","Battle of Samugarh","battle_33072045","needs_review","16","0","10","6","","location_raw|location_normalized|result_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Battle of Samugarh","33072045","wikitext_batch",""
"4881","Battle of the Dunes (1658)","battle_157060","needs_review","27","0","22","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Dunes (1658)","157060","wikitext_batch",""
"4887","Mughal war of succession (1658–1659)","battle_74449274","needs_review","17","0","12","5","","date_raw|start_date|end_date|war_name|result_raw|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Mughal war of succession (1658–1659)","74449274","wikitext_batch",""
"4902","Battle of Pratapgarh","battle_6606120","needs_review","12","0","7","5","","location_raw|location_normalized|result_raw|commander_side_a_raw|strength_side_a_raw|strength_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Pratapgarh","6606120","wikitext_batch",""
"4903","Battle of the Lines of Elvas","battle_3287658","needs_review","29","0","22","7","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page","Battle of the Lines of Elvas","3287658","wikitext_batch",""
