"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"3614","Russo-Caucasian conflict","battle_78269472","needs_review","6","1","1","4","missing_field","belligerent_1_raw","page_type_confidence|classification_notes|acceptance_reason|categories","Russo-Caucasian conflict","78269472","wikitext_batch",""
"3634","Second Margrave War","battle_7629610","ok","1","1","0","0","missing_field","","","Second Margrave War","7629610","wikitext_batch",""
"3647","Wyatt's rebellion","battle_2763574","needs_review","12","1","7","4","missing_field","date_raw|start_date|end_date|year|result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","Wyatt's rebellion","2763574","wikitext_batch",""
"3678","Mughal–Persian wars","battle_38924283","needs_review","16","1","6","9","missing_field","location_raw|location_normalized|result_raw|result_normalized|result_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family|extraction_confidence","Mughal–Persian wars","38924283","wikitext_batch",""
"3682","Siege of Mankot (1557)","battle_79997891","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Siege of Mankot (1557)","79997891","wikitext_batch",""
"3715","Huguenot rebellions","battle_22754544","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Huguenot rebellions","22754544","wikitext_batch",""
"3716","List of wars between Poland and Sweden","battle_996834","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","List of wars between Poland and Sweden","996834","wikitext_batch",""
"3752","Eighty Years' War, 1566–1572","battle_71372988","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Eighty Years' War, 1566–1572","71372988","wikitext_batch",""
"3806","James Stewart, 1st Earl of Moray","battle_382866","ok","1","1","0","0","missing_field","","","James Stewart, 1st Earl of Moray","382866","wikitext_batch",""
"3807","Massacre in Nicosia","battle_69328597","needs_review","7","2","0","5","missing_field|weak_row_no_infobox_no_result","","categories|list_page_origin|parent_list_page|discovery_root|source_family","Massacre in Nicosia","69328597","wikitext_batch",""
"3823","Sieges of Stirling Castle","battle_364546","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Sieges of Stirling Castle","364546","wikitext_batch",""
"3835","Battle of Borsele","battle_7467244","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","Battle of Borsele","7467244","wikitext_batch",""
"3837","Battle of Flushing","battle_6524364","needs_review","8","2","3","3","missing_field|weak_row_no_infobox_no_result","latitude|longitude|notes","acceptance_reason|text_length|categories","Battle of Flushing","6524364","wikitext_batch",""
"3849","Warsaw Confederation","battle_358021","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Warsaw Confederation","358021","wikitext_batch",""
"3899","Eighty Years' War, 1579–1588","battle_71278089","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Eighty Years' War, 1579–1588","71278089","wikitext_batch",""
"3924","1582 Cagayan battles","battle_40239398","needs_review","7","2","1","4","missing_field|weak_row_no_infobox_no_result","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","1582 Cagayan battles","40239398","wikitext_batch",""
"3933","Rind-Lashari War","battle_19553473","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Rind-Lashari War","19553473","wikitext_batch",""
"3973","Battle of Boksum","battle_7468207","needs_review","8","2","3","3","missing_field|weak_row_no_infobox_no_result","latitude|longitude|notes","acceptance_reason|text_length|categories","Battle of Boksum","7468207","wikitext_batch",""
"4040","The Battle of Alcazar","battle_6140163","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","The Battle of Alcazar","6140163","wikitext_batch",""
"4063","William, Count of Nassau-Siegen","battle_28778734","ok","2","1","0","1","missing_field","","categories","William, Count of Nassau-Siegen","28778734","wikitext_batch",""
"4160","David Leslie, 1st Lord Newark","battle_811054","ok","1","1","0","0","missing_field","","","David Leslie, 1st Lord Newark","811054","wikitext_batch",""
"4165","Polish–Swedish War (1600–1629)","battle_7302090","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","Polish–Swedish War (1600–1629)","7302090","wikitext_batch",""
"4244","Raid on Bone","battle_38593497","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Raid on Bone","38593497","wikitext_batch",""
"4323","Battle of Orynin","battle_43387226","needs_review","8","2","1","5","missing_field|weak_row_no_infobox_no_result","notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Orynin","43387226","wikitext_batch",""
"4324","European wars of religion","battle_14747617","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","European wars of religion","14747617","wikitext_batch",""
"4342","The Siege of Sziget","battle_5201711","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","The Siege of Sziget","5201711","wikitext_batch",""
"4343","Baleine, Nova Scotia","battle_30745321","needs_review","2","2","0","0","rejected_candidate|weak_row_no_infobox_no_result","","","Baleine, Nova Scotia","30745321","full_parse_fallback",""
"4358","Tamblot uprising","battle_8056670","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Tamblot uprising","8056670","wikitext_batch",""
"4359","Abaza rebellion","battle_30139017","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Abaza rebellion","30139017","wikitext_batch",""
"4367","Indian massacre of 1622","battle_2588113","ok","1","1","0","0","missing_field","","","Indian massacre of 1622","2588113","wikitext_batch",""
"4499","Brandenburg–Pomeranian conflict","battle_24379147","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Brandenburg–Pomeranian conflict","24379147","wikitext_batch",""
"4579","Channel Islands in the Wars of the Three Kingdoms","battle_48902282","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Channel Islands in the Wars of the Three Kingdoms","48902282","wikitext_batch",""
"4643","First English Civil War, 1644","battle_20744943","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","First English Civil War, 1644","20744943","wikitext_batch",""
"4674","First English Civil War, 1645","battle_20745111","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","First English Civil War, 1645","20745111","wikitext_batch",""
"4684","Battle of Chania (1646)","battle_77395733","needs_review","7","2","1","4","missing_field|weak_row_no_infobox_no_result","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Chania (1646)","77395733","wikitext_batch",""
"4714","Battle of Zusmarshausen","battle_3603245","needs_review","31","1","24","6","missing_field","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Battle of Zusmarshausen","3603245","wikitext_batch",""
"4715","Cabinet wars","battle_9878346","needs_review","7","2","0","5","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Cabinet wars","9878346","wikitext_batch",""
"4718","Massacre of ulema by Amangkurat I","battle_57516290","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Massacre of ulema by Amangkurat I","57516290","wikitext_batch",""
"4719","Moscow uprising of 1648","battle_3106121","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Moscow uprising of 1648","3106121","wikitext_batch",""
"4762","Düsseldorf Cow War","battle_52521944","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Düsseldorf Cow War","52521944","wikitext_batch",""
"4763","Keian Uprising","battle_1097536","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","Keian Uprising","1097536","wikitext_batch",""
"4765","Prehistoric warfare","battle_884502","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Prehistoric warfare","884502","wikitext_batch",""
"4773","Anglo-Dutch wars","battle_65613","ok","5","1","0","4","missing_field","","list_page_origin|parent_list_page|discovery_root|source_family","Anglo-Dutch wars","65613","wikitext_batch",""
"4885","Early modern warfare","battle_1012887","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Early modern warfare","1012887","wikitext_batch",""
"4907","Battle of Long Sault","battle_14295693","ok","2","2","0","0","missing_commanders|missing_field","","","Battle of Long Sault","14295693","wikitext_batch",""
"4946","Kongo Civil War","battle_12725919","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","Kongo Civil War","12725919","wikitext_batch",""
"4969","Battle of Shalu Village","battle_81083645","needs_review","7","2","1","4","missing_field|weak_row_no_infobox_no_result","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Shalu Village","81083645","wikitext_batch",""
"4972","Warship","battle_263960","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Warship","263960","wikitext_batch",""
"4983","Ottoman–Wallachian wars","battle_75256840","needs_review","7","2","0","5","missing_field|weak_row_no_infobox_no_result","","categories|list_page_origin|parent_list_page|discovery_root|source_family","Ottoman–Wallachian wars","75256840","wikitext_batch",""
"5005","Javanese Wars of Succession","battle_56486321","needs_review","13","2","6","5","missing_field|weak_row_no_infobox_no_result","date_raw|start_date|end_date|year|century|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Javanese Wars of Succession","56486321","wikitext_batch",""
"5040","Battle of Port La Tour (1677)","battle_40177625","needs_review","7","2","0","5","missing_field|weak_row_no_infobox_no_result","","categories|list_page_origin|parent_list_page|discovery_root|source_family","Battle of Port La Tour (1677)","40177625","wikitext_batch",""
