analytic_commander_id,display_name,page_type,raw_score_contribution,weighted_score_contribution,absolute_weighted_score_contribution,weighted_presence,known_outcome_rows,engagement_rows,unknown_outcome_rows,total_absolute_weighted_score_contribution,share_of_total_score
acmd_08955150c458,Abu Ja'far Saymari,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_08989aeeddf3,Kingdom of Great Britain Sir William Howe,battle_article,0.86188,0.86188,0.86188,2.0,2,2,0,0.8618800000000001,1.0
acmd_0899f71be4f3,Solomon,battle_article,1.6,1.6,1.6,2.0,2,2,0,1.6,1.0
acmd_089a37c41386,Henry Joy McCracken,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_089a37c41386,Henry Joy McCracken,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.4,0.0
acmd_089c878f8a05,Hagano,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_089cd602564e,Yang Sen,battle_article,0.4,0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_089f08efe2b1,Fernando Primo de Rivera,battle_article,-0.565686,-0.565686,2.165686,3.0,3,3,0,2.1656855999999998,1.0
acmd_089f62a2ca65,Carlito Galvez Jr.,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_089f82d9a57c,Olaf Rye,battle_article,0.227566,0.227566,1.827566,3.0,3,3,0,1.8275656000000002,1.0
acmd_08a023c67493,Hamdullah Mohib,operation_article,-0.206559,-0.165247,0.165247,0.8,1,1,0,0.16524736000000004,1.0
acmd_08a79d49cc4d,John Hughes-Hallett,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_08ab005d850d,Abdollah Araqi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08abd396fbb0,John Wilton,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_08adf6045a23,John MacDougall of Lorn,battle_article,0.0,0.0,1.6,2.0,2,2,0,1.6,1.0
acmd_08af322a40b2,Mustafa Hajrulahović Talijan,battle_article,-0.011785,-0.011785,0.011785,2.0,1,2,1,0.0117851,1.0
acmd_08b088ee0762,Ghiyas-ud-din of Madurai,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_08b3deeb7b26,Henry FitzRoy,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08b3deeb7b26,Henry FitzRoy,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08b7e648d48f,Francisco de Longa,battle_article,0.904109,0.904109,1.619651,3.0,3,3,0,1.6196512,1.0
acmd_08ba2b7fa453,Richard Hanson Weightman,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08c013cd5566,John of Joinville,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_08c54247e1bf,Lu Han,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08c8628c8c63,Vladimir Shamanov,battle_article,0.357771,0.357771,0.357771,2.0,1,2,1,0.49230056,0.726733
acmd_08c8628c8c63,Vladimir Shamanov,war_conflict_article,-0.043248,-0.015137,0.134529,0.7,2,2,0,0.49230056,0.273267
acmd_08c90bc7ebb3,Božo Božović,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08c96e100651,Adalgis Geilo Worad,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08cbaeec4b33,Raúl Castro,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_08ce6df31ffc,Francisco Otalora Arce,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08d175881d51,William de Brit,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_08d1d785d0d0,"Jean de Hangest, seigneur d'Yvoy",battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08d75d4a4b09,Allan Stewart,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_08dbe4f4b28a,Manavanna of Anuradhapura,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_08dcf32d98c8,Franz Seraph of Orsini-Rosenberg,battle_article,-0.418124,-0.418124,1.071321,3.0,3,3,0,1.0713208,1.0
acmd_08de864ba241,Abū ʿAbd Allāh Muḥammad ibn Saʿd ibn Mardanīsh,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_08e22521bf4a,Jorge Holguín Mallarino,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08e2661318cd,Nicholas Herkimer,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_08e286345159,Valery Gerasimov,battle_article,1.692284,1.692284,1.692284,3.0,3,3,0,1.75828056,0.962465
acmd_08e286345159,Valery Gerasimov,war_conflict_article,0.188562,0.065997,0.065997,1.75,1,5,4,1.75828056,0.037535
acmd_08e286345159,Valery Gerasimov,operation_article,0.0,0.0,0.0,1.6,0,2,2,1.75828056,0.0
acmd_08e6b934ed2e,Bevil Grenville,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_08ea3d108f9e,Peter Gansevoort,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_08ec544f250b,Pherendatis,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08efceb508c8,James Kabarebe,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_08f3ae4b866c,Nathan Mugisha,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_08f4bbf0c971,Kim Chaek,battle_article,0.165686,0.165686,0.965686,2.0,2,2,0,0.9656856,1.0
acmd_08f6959478da,Ana María,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08f7dce2d53e,Ameer Faisal Alavi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08f80a776b2d,William Bainbridge,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08fac78eeb32,François Séverin Marceau,battle_article,0.535282,0.535282,1.188478,7.0,3,7,4,1.2661364000000002,0.938665
acmd_08fac78eeb32,François Séverin Marceau,war_conflict_article,0.22188,0.077658,0.077658,0.35,1,1,0,1.2661364000000002,0.061335
acmd_08fc27fff373,Prince Eugene of Savoy,battle_article,1.022793,1.022793,8.738732,22.0,18,22,4,8.83206524,0.989432
acmd_08fc27fff373,Prince Eugene of Savoy,war_conflict_article,0.266666,0.093333,0.093333,1.4,1,4,3,8.83206524,0.010568
acmd_08fc4a6bd126,Ajdjeriyiqo Kushuk,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_08fcb3191e62,Alexander,battle_article,-1.131371,-1.131371,1.131371,2.0,2,2,0,1.1313712,1.0
acmd_08fd2a32d19a,Josep Margarit,battle_article,0.0,0.0,1.131371,2.0,2,2,0,1.13851554,0.993725
acmd_08fd2a32d19a,Josep Margarit,war_conflict_article,-0.020412,-0.007144,0.007144,0.35,1,1,0,1.13851554,0.006275
acmd_08fe5c01268b,Shin Song-mo,battle_article,0.326598,0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_0901f4077459,Đoàn Khuê,war_conflict_article,0.23094,0.080829,0.080829,1.05,1,3,2,0.08082900000000001,1.0
acmd_0907bb31cdec,Aurél Stromfeld,battle_article,0.4,0.4,0.4,1.0,1,1,0,0.54,0.740741
acmd_0907bb31cdec,Aurél Stromfeld,war_conflict_article,-0.4,-0.14,0.14,0.7,1,2,1,0.54,0.259259
acmd_0908cee799c8,Kingdom of Mysore Sardar Ali Khan Sahib,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_090993b4cf99,Charles Turner,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_090eb4243843,Vieri de' Cerchi,battle_article,0.447214,0.447214,0.447214,1.0,1,1,0,0.447214,1.0
acmd_090f34181da6,Kazimierz Jan Sapieha,battle_article,0.103806,0.103806,2.158937,4.0,4,4,0,2.23376988,0.966499
acmd_090f34181da6,Kazimierz Jan Sapieha,war_conflict_article,-0.213809,-0.074833,0.074833,0.35,1,1,0,2.23376988,0.033501
acmd_090fff4f1bb8,Uesugi Kagekatsu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_091065861191,Samuel Barrington,battle_article,1.365686,1.365686,1.365686,2.0,2,2,0,1.3656856,1.0
acmd_0910d65d1bac,Tsadkan Gebretensae,war_conflict_article,-0.09856,-0.034496,0.034496,1.05,2,3,1,0.03449593,1.0
acmd_09147e268fb8,Ahmed Abdel Rahman Nasser,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_091614682464,Alexios Laskaris,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_091623e74218,César Mendoza,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_091795cc0d75,William Ruthven,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_091c54e3cb54,Amr Ali Mousa Al-Uuzali,operation_article,-0.020412,-0.01633,0.01633,0.8,1,1,0,0.01632992,1.0
acmd_091f7305cbe5,Jan Romer,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_092688f1fecc,Patrice Talon,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_092688f1fecc,Patrice Talon,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_09273d3e78e8,Lam Akol,war_conflict_article,-0.015076,-0.005276,0.005276,0.7,1,2,1,0.0052764425,1.0
acmd_092975e2784d,Rumbaudas Valimantaitis,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_092d6da0ad32,Ashras ibn Abdallah al-Sulami,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_092f9cd66740,Gérard Leman,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_093218582ec8,Atahualpa,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_093218582ec8,Atahualpa,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.8,0.0
acmd_093b00160769,Ayman al-Zawahiri,battle_article,0.0,0.0,0.715542,2.0,2,2,0,0.7155424,1.0
acmd_093b00160769,Ayman al-Zawahiri,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.7155424,0.0
acmd_093b00160769,Ayman al-Zawahiri,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.7155424,0.0
acmd_093c3aedb909,Jamukha,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_093d2dc25faf,Charles Marie de Beaumont d'Autichamp,battle_article,-0.46188,-0.46188,0.46188,3.0,1,3,2,0.5504238400000001,0.839135
acmd_093d2dc25faf,Charles Marie de Beaumont d'Autichamp,war_conflict_article,-0.252982,-0.088544,0.088544,0.35,1,1,0,0.5504238400000001,0.160865
acmd_093ea5c6d2b6,Tsutomu Akinaga,battle_article,-0.8,-0.8,0.8,2.0,1,2,1,0.9847520000000001,0.812387
acmd_093ea5c6d2b6,Tsutomu Akinaga,operation_article,-0.23094,-0.184752,0.184752,0.8,1,1,0,0.9847520000000001,0.187613
acmd_093ed6535eba,Spain Enrique García Moreno,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0941dd1292c9,RK Meghen,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0945afce4f3f,André Macedo Oliveira,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0947baabfe02,Wu Chaojun,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09482b034dc5,Hambirrao Mohite,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_094acfa3b8a3,Andrew I of Hungary,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_094bbfe6183e,Guan Ping,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_094e536e79d8,Ivan Ilyich Dolgikh,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0954d5128deb,Roland Schikkerling,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_0958630a99d8,Otomar Kubala,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09595910c1f7,Adherbal,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_095e593cc6cb,"John IV, Lord of Arkel",battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_095f72191c40,Hussein Ali Khan Sahib,war_conflict_article,-0.194029,-0.06791,0.06791,0.35,1,1,0,0.06791008,1.0
acmd_096011e4861f,Walter Heitz,battle_article,0.051902,0.051902,0.513782,2.0,2,2,0,0.5137824,1.0
acmd_096011e4861f,Walter Heitz,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.5137824,0.0
acmd_0961e0c5e2a3,Auguste Léopold Protet,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_09626f1d8399,Šarhūda,war_conflict_article,0.266666,0.093333,0.093333,0.35,1,1,0,0.09333324,1.0
acmd_0963c1a2ce48,Sancho II of Pamplona,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_096503407173,John Porter Hatch,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09688f93bf6c,Django Sissoko,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_096c00808359,Félix Díaz,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_096db53c9f88,Li Xubin,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_096e32ab7796,Orestes,battle_article,0.0,0.0,1.131371,2.0,2,2,0,1.1313712,1.0
acmd_0974c42ec8c0,Penny Mordaunt,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_0979a2cd4886,Takeda Shingen,battle_article,4.0,4.0,4.0,8.0,5,8,3,4.0,1.0
acmd_097b02fec5de,Mohammed Farid Hegazy,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_097bf8264d26,Christopher Mason,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_097e9bdc0237,At sea,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_097f835ffe0d,Ali Benhadj,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_097f95484e0f,Claud Barry,operation_article,0.375278,0.300222,0.300222,0.8,1,1,0,0.30022200000000004,1.0
acmd_0982e509ecd0,Pedro II of Brazil,war_conflict_article,0.357771,0.12522,0.12522,1.4,1,4,3,0.12521991999999998,1.0
acmd_0986e760006c,Demetrios Ypsilantis,battle_article,0.965686,0.965686,0.965686,3.0,2,3,1,0.9656856,1.0
acmd_09886d561144,Iyas ibn Qabisah al-Ta'i,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_09889db175d0,Nikolai Ogarkov,war_conflict_article,-0.2,-0.07,0.07,0.35,1,1,0,0.06999999999999999,1.0
acmd_098d24ed7246,Fernando d'Ávalos,battle_article,1.988478,1.988478,1.988478,4.0,4,4,0,1.9884784,1.0
acmd_098d24ed7246,Fernando d'Ávalos,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,1.9884784,0.0
acmd_0991d4decc60,Edmund Ironside,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_0993dc8f6330,Muhammad 'Ali al-Qazwini,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_0996030b02d8,Roger McElligott,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_099af2f31666,Liu Kun,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_099dc4ada90d,Nassif Pasha,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_09a30f8b8bcf,Ōhara Sukenaga,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09a3aeca0c60,Muhammad Khan Bangash,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09a60741b230,Khalil Ibrahim,war_conflict_article,-0.041259,-0.014441,0.014441,0.7,2,2,0,0.014440615,1.0
acmd_09a93659c651,Gavrilo Rodić,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09ac105b204f,José Dolores Nufio,battle_article,0.241209,0.241209,0.241209,1.0,1,1,0,0.2412088,1.0
acmd_09aca90e67f4,Marcus Petreius,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09b29af521c1,Rohana Wijeweera,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09b29af521c1,Rohana Wijeweera,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_09b5662cfd1d,Victor,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09b973981b1f,Karl Böttcher,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09b9c26d1207,Sipahsalar Sayyid Abdul Ghaffar Sahib,war_conflict_article,-0.194029,-0.06791,0.06791,0.35,1,1,0,0.06791008,1.0
acmd_09b9e853ccd9,Wouter Leenknecht,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09bc6b633ee1,Eizo Yamada,battle_article,-1.027566,-1.027566,1.027566,2.0,2,2,0,1.0275656,1.0
acmd_09bf2ed823bf,Wilhelm Jarocki,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09c00312dc47,George Fernandes,war_conflict_article,0.0,0.0,0.0,1.75,0,5,5,0.0,0.0
acmd_09c16b1429d6,Sultan bin Muhammad Al-Qasimi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09c45bc85d56,Nicolas Joseph Maison,battle_article,0.0,0.0,1.6,2.0,2,2,0,1.6,1.0
acmd_09c5995988b8,Boris Johnson,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09c5995988b8,Boris Johnson,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_09c5995988b8,Boris Johnson,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_09c60028432e,Samuel J. Jones,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_09c9a5e87e95,Boris Gromov,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09c9d37d8f9c,Roy Urquhart,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_09c9d37d8f9c,Roy Urquhart,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.5656856,0.0
acmd_09d8f1a80bb8,Francisco Arias Cárdenas,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09d93e659096,Engelbrekt Engelbrektsson,war_conflict_article,0.8,0.28,0.28,0.35,1,1,0,0.27999999999999997,1.0
acmd_09df5cf59c61,Henry of Aragon<BR>''Prince Infante'',battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09e7cb937425,Gu Zhutong,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.79195952,0.714286
acmd_09e7cb937425,Gu Zhutong,operation_article,-0.282842,-0.226274,0.226274,0.8,1,1,0,0.79195952,0.285714
acmd_09e7cbdf725a,Prince Heinrich of Bavaria,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09eae876d042,"Albert VII, Archduke of Austria",battle_article,0.565686,0.565686,3.089446,5.0,5,5,0,3.0894456000000003,1.0
acmd_09ed9ce1296a,Bayburtlu Kara Ibrahim Pasha,battle_article,-0.33812,-0.33812,1.26188,2.0,2,2,0,1.2618800000000001,1.0
acmd_09eed1eeb098,Kermit Roosevelt Jr.,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_09f26d08766a,Melchor Pacheco y Obes,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_09f2baffaaf9,"Louis Joseph, Prince of Condé",battle_article,0.8,0.8,0.8,3.0,1,3,2,0.8,1.0
acmd_09f42288a490,Zine El Abidine Ben Ali,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_09f61590ac04,Vakha Arsanov,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.6195716,0.913027
acmd_09f61590ac04,Vakha Arsanov,war_conflict_article,-0.15396,-0.053886,0.053886,0.35,1,1,0,0.6195716,0.086973
acmd_09f66f7333d4,Attalus,battle_article,-0.357771,-0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_09f8b4cf8bb4,Kō no Moronao,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_09f8f5b14f78,Dionizy Czachowski,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09fd2954edc1,Sergei Dbar,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_09fd2954edc1,Sergei Dbar,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.8,0.0
acmd_09fdf8a7a6a6,Lin Zexu,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_09fdf8a7a6a6,Lin Zexu,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.5656856,0.0
acmd_0a0143cebfdf,Ōno Harunaga,battle_article,-0.668439,-0.668439,0.668439,3.0,2,3,1,0.6684392000000001,1.0
acmd_0a0290d03f28,Echi no Takutsu,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.5608748400000001,0.823499
acmd_0a0290d03f28,Echi no Takutsu,war_conflict_article,-0.282842,-0.098995,0.098995,0.35,1,1,0,0.5608748400000001,0.176501
acmd_0a0309cda854,Alexander Knox Helm,war_conflict_article,-0.028868,-0.010104,0.010104,0.35,1,1,0,0.010103625000000001,1.0
acmd_0a0364caa8c4,"Rodrigo Pinto Guedes, Baron of Rio da Prata",war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0a06601ddd15,Baron Dacre,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_0a0a87b6fb3d,Hafiz Ringim,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_0a0acf026617,Grand Duchy of Mecklenburg-Schwerin,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0a0c7b796b76,Angel Hope Freeman,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0a0d56865f90,Mikhail Sablin,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_0a10f3bad5e4,Kara Mahmud Pasha,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_0a134de86a04,Lew Wallace,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_0a19e24ced84,Alfonso IV of Aragon,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0a1af876b374,Kaykhusraw I,battle_article,0.8,0.8,0.8,4.0,1,4,3,0.8,1.0
acmd_0a1c3977422f,Eberhard von Vegesack,battle_article,0.8,0.8,2.4,4.0,3,4,1,2.4989948400000004,0.960386
acmd_0a1c3977422f,Eberhard von Vegesack,war_conflict_article,-0.282842,-0.098995,0.098995,0.7,1,2,1,2.4989948400000004,0.039614
acmd_0a1f1924ca55,Karel van der Heijden,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0a2110d3260a,Pietro Toselli,battle_article,0.0,0.0,1.6,2.0,2,2,0,1.71430944,0.93332
acmd_0a2110d3260a,Pietro Toselli,war_conflict_article,-0.326598,-0.114309,0.114309,0.35,1,1,0,1.71430944,0.06668
acmd_0a2369a4774a,Youssouf Traoré,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0a28e0b860df,Vitaly Primakov,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0a28e0b860df,Vitaly Primakov,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0a2b20bca54e,Leo Argyros,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_0a32d6d45599,Oleksander Hrekov,war_conflict_article,-0.252982,-0.088544,0.088544,0.7,1,2,1,0.08854384,1.0
acmd_0a337a5e6fc2,Nikola Zhekov,operation_article,-0.326598,-0.261279,0.261279,0.8,1,1,0,0.26127872,1.0
acmd_0a337a5e6fc2,Nikola Zhekov,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.26127872,0.0
acmd_0a346132fa21,Conrad Wieland,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_0a3520860148,Eset Kotibaruli,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0a36e5dced64,Mir-Hossein Mousavi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0a3de09c7af9,Paulj Matejić,battle_article,-0.326598,-0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_0a441169d26a,Egan,war_conflict_article,-0.4,-0.14,0.14,0.35,1,1,0,0.13999999999999999,1.0
acmd_0a445e9df15b,Phraya Ratchanikun Suea,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_0a4550e67684,Berengar I of Italy,battle_article,-0.8,-0.8,0.8,2.0,1,2,1,0.8,1.0
acmd_0a46a1e0322b,Poul Hansen Korsør,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_0a500f32cf5a,Hasan Ali Mirza,battle_article,-0.1,-0.1,0.1,1.0,1,1,0,0.1,1.0
acmd_0a510aac6afd,Nicolae Dăscălescu,operation_article,0.565685,0.452548,0.452548,1.6,2,2,0,0.45254784000000003,1.0
acmd_0a52f12edfd4,Palmes Fairborne,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_0a55946e4595,Abuelo Juan José Farias Álvarez,operation_article,0.0,0.0,0.0,0.8,1,1,0,0.0,0.0
acmd_0a56341916d5,Salim Saleh,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_0a56341916d5,Salim Saleh,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.8,0.0
acmd_0a5790b0a1c3,"Philip I, Landgrave of Hesse",battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_0a5790b0a1c3,"Philip I, Landgrave of Hesse",war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.0,0.0
acmd_0a5f2ed10259,Louis Eugène Roy,battle_article,0.266666,0.266666,0.266666,1.0,1,1,0,0.2666664,1.0
