analytic_commander_id,display_name,canonical_wikipedia_url,total_rows,verified_core_rows,verified_broad_rows,structurally_suspect_rows,quarantined_rows,dominant_verification_status
acmd_01a737661aa6,Mikołaj Korff,https://en.wikipedia.org/wiki/Miko%C5%82aj_Korff,1,1,0,0,0,verified_core
acmd_01a984e242f1,Abdul-Aswad,,1,1,0,0,0,verified_core
acmd_01ac1cf0fd90,Zakaria Zubeidi,https://en.wikipedia.org/wiki/Zakaria_Zubeidi,1,1,0,0,0,verified_core
acmd_01acaf734cfa,Rajendrasinhji Jadeja,https://en.wikipedia.org/wiki/Rajendrasinhji_Jadeja,3,3,0,0,0,verified_core
acmd_01acd6e95771,Ibrahim Abatcha,https://en.wikipedia.org/wiki/Ibrahim_Abatcha,1,0,1,0,0,verified_broad
acmd_01b008ee5730,Fernando de Alvarado,https://en.wikipedia.org/wiki/Fernando_de_Alvarado,1,0,1,0,0,verified_broad
acmd_01b1043a190f,Alfrēds Rubiks,https://en.wikipedia.org/wiki/Alfr%C4%93ds_Rubiks,1,1,0,0,0,verified_core
acmd_01b18c174628,"Philip, Duke of Parma",https://en.wikipedia.org/wiki/Philip%2C_Duke_of_Parma,4,4,0,0,0,verified_core
acmd_01b19fa5b0a6,Josephus,https://en.wikipedia.org/wiki/Josephus,2,1,0,1,0,structurally_suspect
acmd_01b425878d99,Justin Ahomadégbé-Tomêtin,https://en.wikipedia.org/wiki/Justin_Ahomad%C3%A9gb%C3%A9-Tom%C3%AAtin,1,1,0,0,0,verified_core
acmd_01b4420296df,Elias Waya Nyipuoc,https://en.wikipedia.org/wiki/Elias_Waya_Nyipuoc,1,1,0,0,0,verified_core
acmd_01b5a5ef3ee2,Alauddin Riayat Shah of Pahang,https://en.wikipedia.org/wiki/Alauddin_Riayat_Shah_of_Pahang,1,1,0,0,0,verified_core
acmd_01b758fbd9b9,Thomas Cochrane,,1,1,0,0,0,verified_core
acmd_01b87963230a,Catherine Samba-Panza,https://en.wikipedia.org/wiki/Catherine_Samba-Panza,2,2,0,0,0,verified_core
acmd_01b96986e99a,Ahmed Ismail Manik Sikka,,1,1,0,0,0,verified_core
acmd_01be36929d14,Alexander Samoylov,https://en.wikipedia.org/wiki/Alexander_Samoylov,1,1,0,0,0,verified_core
acmd_01bf096dd428,Adergoudounbades,https://en.wikipedia.org/wiki/Adergoudounbades,2,2,0,0,0,verified_core
acmd_01c75bcf0710,Barsa Deva,https://en.wikipedia.org/wiki/Barsa_Deva,1,1,0,0,0,verified_core
acmd_01c814393dbb,Gaspard II de Coligny,https://en.wikipedia.org/wiki/Gaspard_II_de_Coligny,8,6,2,0,0,verified_broad
acmd_01c8a8d07f82,Wilhelm von Tegetthoff,https://en.wikipedia.org/wiki/Wilhelm_von_Tegetthoff,4,3,1,0,0,verified_broad
acmd_01cc826cf184,Baciro Djá,https://en.wikipedia.org/wiki/Baciro_Dj%C3%A1,1,1,0,0,0,verified_core
acmd_01ce35aaac4b,Simon Forgách,https://en.wikipedia.org/wiki/Simon_Forg%C3%A1ch,4,3,1,0,0,verified_broad
acmd_01d412aee8c0,Keith of Ackergill,,1,1,0,0,0,verified_core
acmd_01d50e727cca,Royal E. Ingersoll,https://en.wikipedia.org/wiki/Royal_E._Ingersoll,1,1,0,0,0,verified_core
acmd_01d57209133e,Gregorio José Ramírez,https://en.wikipedia.org/wiki/Gregorio_Jos%C3%A9_Ram%C3%ADrez,1,1,0,0,0,verified_core
acmd_01d6c8d24403,Roberts Dambītis,https://en.wikipedia.org/wiki/Roberts_Damb%C4%ABtis,1,0,1,0,0,verified_broad
acmd_01d91f8851e7,Moin-ul-Mulk,https://en.wikipedia.org/wiki/Moin-ul-Mulk,5,2,1,2,0,structurally_suspect
acmd_01dc5b05809e,Doveton Sturdee,https://en.wikipedia.org/wiki/Doveton_Sturdee,1,1,0,0,0,verified_core
acmd_01e4eeeec4cc,William Walker,https://en.wikipedia.org/wiki/William_Walker_%28filibuster%29,2,2,0,0,0,verified_core
acmd_01e641cc618e,Electorate of Cologne Landsberg,,1,1,0,0,0,verified_core
acmd_01e8789a446e,Jorge Serrano Elías,https://en.wikipedia.org/wiki/Jorge_Serrano_El%C3%ADas,1,1,0,0,0,verified_core
acmd_01e97cd23e7c,George P. Harrison Jr.,https://en.wikipedia.org/wiki/George_P._Harrison_Jr.,1,1,0,0,0,verified_core
acmd_01ebc47fe6c8,Gaspard de Saulx,https://en.wikipedia.org/wiki/Gaspard_de_Saulx,3,2,0,1,0,structurally_suspect
acmd_01f0bb45869e,William E. Jones,https://en.wikipedia.org/wiki/William_E._Jones_%28general%29,4,4,0,0,0,verified_core
acmd_01f365468904,Giuseppe Delfino,,1,1,0,0,0,verified_core
acmd_01f437bd3e50,David XI,https://en.wikipedia.org/wiki/David_XI,3,1,1,1,0,structurally_suspect
acmd_01f6b433e69d,Harry Wickwire Foster,https://en.wikipedia.org/wiki/Harry_Wickwire_Foster,2,1,1,0,0,verified_broad
acmd_01fa8e28935b,Guaimar II of Salerno,https://en.wikipedia.org/wiki/Guaimar_II_of_Salerno,1,1,0,0,0,verified_core
acmd_01fc19ca9695,Boris Shaposhnikov,https://en.wikipedia.org/wiki/Boris_Shaposhnikov,3,1,2,0,0,verified_broad
acmd_01ffec0bee0d,President of Gabon,https://en.wikipedia.org/wiki/President_of_Gabon,1,1,0,0,0,verified_core
acmd_0200094e9943,Ramón Villeda Morales,https://en.wikipedia.org/wiki/Ram%C3%B3n_Villeda_Morales,1,1,0,0,0,verified_core
acmd_0206f962d47d,Usdibad,https://en.wikipedia.org/wiki/Usdibad,1,0,1,0,0,verified_broad
acmd_020a1923357e,Christopher Codrington,https://en.wikipedia.org/wiki/Christopher_Codrington,1,1,0,0,0,verified_core
acmd_020aa4b605db,Hubert Lynes,https://en.wikipedia.org/wiki/Hubert_Lynes,1,1,0,0,0,verified_core
acmd_020b61b6101a,John Rymer-Jones,https://en.wikipedia.org/wiki/John_Rymer-Jones,1,1,0,0,0,verified_core
acmd_020cb3da0df3,Ottavio Briccola,https://en.wikipedia.org/wiki/Ottavio_Briccola,1,1,0,0,0,verified_core
acmd_020d54c38ab5,Héctor Huerta Ríos,https://en.wikipedia.org/wiki/H%C3%A9ctor_Huerta_R%C3%ADos,1,1,0,0,0,verified_core
acmd_020f669be4b0,Bakht Khan,https://en.wikipedia.org/wiki/Bakht_Khan,2,2,0,0,0,verified_core
acmd_021032e1b498,Shuja ul-Mulk,https://en.wikipedia.org/wiki/Shuja_ul-Mulk,1,0,1,0,0,verified_broad
acmd_021201794299,Bhima,,1,1,0,0,0,verified_core
acmd_0212161a5b4f,Henry of Flanders,https://en.wikipedia.org/wiki/Henry_of_Flanders,5,4,0,1,0,structurally_suspect
acmd_02175d4419c0,Marco Antonio Bragadin,https://en.wikipedia.org/wiki/Marco_Antonio_Bragadin,3,1,1,1,0,structurally_suspect
acmd_0217b2aa5ce9,Hachiro Tagami,,2,2,0,0,0,verified_core
acmd_02188338c601,Maeba Yoshitsugu,https://en.wikipedia.org/wiki/Maeba_Yoshitsugu,1,1,0,0,0,verified_core
acmd_021da8e82cf1,Keʻeaumoku Pāpaʻiahiahi,https://en.wikipedia.org/wiki/Ke%CA%BBeaumoku_P%C4%81pa%CA%BBiahiahi,1,1,0,0,0,verified_core
acmd_021f09b7617c,Jakšić family,https://en.wikipedia.org/wiki/Jak%C5%A1i%C4%87_family,1,1,0,0,0,verified_core
acmd_021f16b318aa,Mikhail Fedorovich von Schultz,https://en.wikipedia.org/wiki/Mikhail_Fedorovich_von_Schultz,1,1,0,0,0,verified_core
acmd_021fcaeb00e7,Ambrogio Spinola,https://en.wikipedia.org/wiki/Ambrogio_Spinola,14,11,2,1,0,structurally_suspect
acmd_02206aa1fa4d,Islamic State Abu Jarrah al-Shami,,1,1,0,0,0,verified_core
acmd_02256d361656,Adm.,https://en.wikipedia.org/wiki/Admiral_%28Pakistan%29,1,1,0,0,0,verified_core
acmd_022571ddaee4,Jean-Baptiste Ouédraogo,https://en.wikipedia.org/wiki/Jean-Baptiste_Ou%C3%A9draogo,3,3,0,0,0,verified_core
acmd_0226d968ed9e,Malik Nayak,,1,1,0,0,0,verified_core
acmd_0228da2f0ff1,Wenzel Joseph von Colloredo,https://en.wikipedia.org/wiki/Wenzel_Joseph_von_Colloredo,1,1,0,0,0,verified_core
acmd_022a023e1423,Jean Castex,https://en.wikipedia.org/wiki/Jean_Castex,3,3,0,0,0,verified_core
acmd_022a1aea4402,Jal Cursetji,https://en.wikipedia.org/wiki/Jal_Cursetji,3,3,0,0,0,verified_core
acmd_022b6dae8255,Ismail Haniyeh,https://en.wikipedia.org/wiki/Ismail_Haniyeh,8,6,1,1,0,structurally_suspect
acmd_022bef3c814a,Camilo Alonso Vega,https://en.wikipedia.org/wiki/Camilo_Alonso_Vega,1,1,0,0,0,verified_core
acmd_022c63625bca,Hosokawa Fujitaka,https://en.wikipedia.org/wiki/Hosokawa_Fujitaka,5,3,0,2,0,structurally_suspect
acmd_022f023c55aa,Mario Arillo,https://en.wikipedia.org/wiki/Mario_Arillo,1,1,0,0,0,verified_core
acmd_022f9d747322,Hans-Georg von Friedeburg,https://en.wikipedia.org/wiki/Hans-Georg_von_Friedeburg,1,1,0,0,0,verified_core
acmd_02305eedf683,Viscount Aboyne,,1,1,0,0,0,verified_core
acmd_02316654fb00,Keir Starmer,https://en.wikipedia.org/wiki/Keir_Starmer,6,6,0,0,0,verified_core
acmd_0234701b16a4,Esek Hopkins,https://en.wikipedia.org/wiki/Esek_Hopkins,2,2,0,0,0,verified_core
acmd_023a869a8f51,British Empire John Shea,,1,1,0,0,0,verified_core
acmd_023c270f2a4f,Hwaga Ata,,1,1,0,0,0,verified_core
acmd_024094c310b9,Evgen Gvaladze,https://en.wikipedia.org/wiki/Evgen_Gvaladze,1,1,0,0,0,verified_core
acmd_0242dc2cef85,Bogislaw VIII,https://en.wikipedia.org/wiki/Bogislaw_VIII,2,1,1,0,0,verified_broad
acmd_0243e56c49db,Michał Jan Pac,https://en.wikipedia.org/wiki/Micha%C5%82_Jan_Pac,2,1,1,0,0,verified_broad
acmd_024642f3d3cb,Peng Daxun,https://en.wikipedia.org/wiki/Peng_Daxun,3,3,0,0,0,verified_core
acmd_024782a609e4,Amédée Emmanuel François Laharpe,https://en.wikipedia.org/wiki/Am%C3%A9d%C3%A9e_Emmanuel_Fran%C3%A7ois_Laharpe,2,2,0,0,0,verified_core
acmd_0249fc0e0dce,Noel Carey,,1,1,0,0,0,verified_core
acmd_024eac865935,Jayakatwang,https://en.wikipedia.org/wiki/Jayakatwang,1,1,0,0,0,verified_core
acmd_024fb628de75,Meidias,,1,1,0,0,0,verified_core
acmd_025059c7cf29,Chief Blackbird,,1,1,0,0,0,verified_core
acmd_025093dec08b,Jugurtha,https://en.wikipedia.org/wiki/Jugurtha,7,7,0,0,0,verified_core
acmd_025539e16662,Arthur Lemisch,https://en.wikipedia.org/wiki/Arthur_Lemisch,1,1,0,0,0,verified_core
acmd_025a18edb601,Kodama Gentarō,https://en.wikipedia.org/wiki/Kodama_Gentar%C5%8D,3,2,0,1,0,structurally_suspect
acmd_025a81435a82,Abdoulaye Idrissa Maïga,https://en.wikipedia.org/wiki/Abdoulaye_Idrissa_Ma%C3%AFga,3,3,0,0,0,verified_core
acmd_025b5b465588,Lt. Cmdr. Patrick Toohey,,1,1,0,0,0,verified_core
acmd_025e636b97cb,Sitric Cáech,https://en.wikipedia.org/wiki/Sitric_C%C3%A1ech,2,2,0,0,0,verified_core
acmd_025eace4da5b,Wu Yi Shek,https://en.wikipedia.org/wiki/Wu_Yi_Shek,1,1,0,0,0,verified_core
acmd_025ec6bf0733,Kingdom of Portugal Rui de Sousa de Carvalho,,1,1,0,0,0,verified_core
acmd_025ee893390f,Mhammed El Khattabi,https://en.wikipedia.org/wiki/Mhammed_El_Khattabi,1,1,0,0,0,verified_core
acmd_025faf8b1d45,Tomás Armuelles,https://en.wikipedia.org/wiki/Tom%C3%A1s_Armuelles,1,1,0,0,0,verified_core
acmd_02603795f606,"Blas Villate, Count of Valmaseda",https://en.wikipedia.org/wiki/Blas_Villate,3,2,1,0,0,verified_broad
acmd_0263d60ab80c,Robert d'Ufford,,1,1,0,0,0,verified_core
acmd_0264e5cf31dc,Alfonso IV of Aragon,https://en.wikipedia.org/wiki/Alfonso_IV_of_Aragon,2,2,0,0,0,verified_core
acmd_0269bc6d9c18,Józef Cyrankiewicz,https://en.wikipedia.org/wiki/J%C3%B3zef_Cyrankiewicz,1,1,0,0,0,verified_core
acmd_026a27ada01d,Henry Baker,https://en.wikipedia.org/wiki/Henry_Baker_%28soldier%29,1,1,0,0,0,verified_core
acmd_026dc1c2b9c1,Arthur C. Mellette,https://en.wikipedia.org/wiki/Arthur_C._Mellette,1,1,0,0,0,verified_core
acmd_0270419f94c3,TanzaniaAhmed Mazora,,1,1,0,0,0,verified_core
acmd_0270c6cc1c9c,Uzbek min Tutuh,https://en.wikipedia.org/wiki/Uzbek_min_Tutuh,3,1,2,0,0,verified_broad
acmd_027334542ca8,Rustam Asildarov,https://en.wikipedia.org/wiki/Rustam_Asildarov,2,2,0,0,0,verified_core
acmd_0275aea41108,Iskender Pasha,https://en.wikipedia.org/wiki/Iskender_Pasha_%28governor_of_Egypt%29,1,1,0,0,0,verified_core
acmd_0277371e7f9b,James Screven,https://en.wikipedia.org/wiki/James_Screven,1,1,0,0,0,verified_core
acmd_0277aef0dc4e,Kuldip Singh Chandpuri,https://en.wikipedia.org/wiki/Kuldip_Singh_Chandpuri,1,1,0,0,0,verified_core
acmd_027934880e60,Georgi Vazov,https://en.wikipedia.org/wiki/Georgi_Vazov,2,2,0,0,0,verified_core
acmd_027b328add89,John Adams,https://en.wikipedia.org/wiki/John_Adams,3,2,1,0,0,verified_broad
acmd_027c7cdc062f,Juan de Ubilla,,1,1,0,0,0,verified_core
acmd_027d296a8dd3,Burzin Shah,https://en.wikipedia.org/wiki/Burzin_Shah,1,1,0,0,0,verified_core
acmd_027ee38a265b,Triadan Gritti,https://en.wikipedia.org/wiki/Triadan_Gritti,1,1,0,0,0,verified_core
acmd_028003993309,Azim-ush-Shan,https://en.wikipedia.org/wiki/Azim-ush-Shan,2,1,1,0,0,verified_broad
acmd_028171702d27,Richard B. Garnett,https://en.wikipedia.org/wiki/Richard_B._Garnett,1,1,0,0,0,verified_core
acmd_02844d6e5724,John O'Mahony,https://en.wikipedia.org/wiki/John_O%27Mahony,1,1,0,0,0,verified_core
acmd_0284ca5b8f8f,Ibrahim Njankouo,,1,1,0,0,0,verified_core
acmd_02869f9fcf26,Thomas Müntzer,https://en.wikipedia.org/wiki/Thomas_M%C3%BCntzer,2,2,0,0,0,verified_core
acmd_02892b24442d,Dirk van Are,https://en.wikipedia.org/wiki/Dirk_van_Are,1,1,0,0,0,verified_core
acmd_0289377b83d8,Hamza ibn Abd al-Muttalib,https://en.wikipedia.org/wiki/Hamza_ibn_Abd_al-Muttalib,3,3,0,0,0,verified_core
acmd_028de3202f0a,Kazys Ladiga,https://en.wikipedia.org/wiki/Kazys_Ladiga,3,3,0,0,0,verified_core
acmd_028dfa9c14b8,Tughril ibn Kılıç Arslan II,https://en.wikipedia.org/wiki/Tughril_ibn_K%C4%B1l%C4%B1%C3%A7_Arslan_II,1,1,0,0,0,verified_core
acmd_02919b246323,Gaspar Fernández de Bobadilla,https://en.wikipedia.org/wiki/Gaspar_Fern%C3%A1ndez_de_Bobadilla,1,1,0,0,0,verified_core
acmd_0292ed7b340f,İbrahim Tali Öngören,https://en.wikipedia.org/wiki/%C4%B0brahim_Tali_%C3%96ng%C3%B6ren,2,2,0,0,0,verified_core
acmd_02944b6233ed,Phraates I,https://en.wikipedia.org/wiki/Phraates_I,1,0,1,0,0,verified_broad
acmd_0298003cb093,Khamis Gaddafi,https://en.wikipedia.org/wiki/Khamis_Gaddafi,6,5,1,0,0,verified_broad
acmd_029cd318726a,Ghazi Muhammad,https://en.wikipedia.org/wiki/Ghazi_Muhammad,3,2,0,1,0,structurally_suspect
acmd_029d8cab3ddc,Denys Prokopenko,https://en.wikipedia.org/wiki/Denys_Prokopenko,1,1,0,0,0,verified_core
acmd_029f4a76570e,William Henry Parsons,https://en.wikipedia.org/wiki/William_Henry_Parsons_%28colonel%29,1,1,0,0,0,verified_core
acmd_029f4ae6425b,Ernest Down,https://en.wikipedia.org/wiki/Ernest_Down,1,1,0,0,0,verified_core
acmd_02a27222a2d0,Ireland Sir John Jellicoe United Kingdom of Great Britain,,1,1,0,0,0,verified_core
acmd_02a304bdffc3,Otto von Bornsdorf,https://en.wikipedia.org/wiki/Otto_von_Bornsdorf,1,0,1,0,0,verified_broad
acmd_02a459408d21,Tommaso Caracciolo,https://en.wikipedia.org/wiki/Tommaso_Caracciolo,1,1,0,0,0,verified_core
acmd_02a4ab5fdef0,Alejandro Heredia,https://en.wikipedia.org/wiki/Alejandro_Heredia,2,2,0,0,0,verified_core
acmd_02a6e8aabdac,Gaius Papius Mutilus,https://en.wikipedia.org/wiki/Gaius_Papius_Mutilus,1,0,1,0,0,verified_broad
acmd_02a6f35523fb,Janbulat Abd al-Malik,,1,1,0,0,0,verified_core
acmd_02ac47d11bfe,Peter Cosgrove,https://en.wikipedia.org/wiki/Peter_Cosgrove,1,1,0,0,0,verified_core
acmd_02ae8775524f,Hassan Pasha al-Iskandarani,https://en.wikipedia.org/wiki/Hassan_Pasha_al-Iskandarani,1,1,0,0,0,verified_core
acmd_02b229bb1861,Emperor Gong of Song,https://en.wikipedia.org/wiki/Emperor_Gong_of_Song,1,1,0,0,0,verified_core
acmd_02b68fc7a8d7,Robert Lee Bullard,https://en.wikipedia.org/wiki/Robert_Lee_Bullard,3,3,0,0,0,verified_core
acmd_02b6b1aea7e6,Ottoman Empire Kamil Bey,,1,1,0,0,0,verified_core
acmd_02bd9387b19d,Ladislao Cabrera,https://en.wikipedia.org/wiki/Ladislao_Cabrera,1,1,0,0,0,verified_core
acmd_02bec3607d0f,Donald Balloch MacDonald,https://en.wikipedia.org/wiki/Donald_Balloch_MacDonald,1,1,0,0,0,verified_core
acmd_02c24404796c,Goliath Tabuni,https://en.wikipedia.org/wiki/Goliath_Tabuni,1,1,0,0,0,verified_core
acmd_02c9133974e1,Arastu Jah,https://en.wikipedia.org/wiki/Arastu_Jah,2,1,0,1,0,structurally_suspect
acmd_02d61bb8afeb,Yahya ibn al-Hakam,https://en.wikipedia.org/wiki/Yahya_ibn_al-Hakam,1,1,0,0,0,verified_core
acmd_02d6bfe21618,Xu,https://en.wikipedia.org/wiki/Xu_Da,1,0,1,0,0,verified_broad
acmd_02d81794a9f3,Khagan,https://en.wikipedia.org/wiki/Khagan,1,1,0,0,0,verified_core
acmd_02d8f3ff5b18,Watanabe Kayou,https://en.wikipedia.org/wiki/Watanabe_Kayou,1,1,0,0,0,verified_core
acmd_02d9e5d2309d,Jaija Bataar,https://en.wikipedia.org/wiki/Jaija_Bataar,1,1,0,0,0,verified_core
acmd_02dcced6e05c,Aylmer Hunter-Weston,https://en.wikipedia.org/wiki/Aylmer_Hunter-Weston,5,5,0,0,0,verified_core
acmd_02dd2461bade,Crown Prince Shen,https://en.wikipedia.org/wiki/Crown_Prince_Shen,1,1,0,0,0,verified_core
acmd_02dff2105140,"Johann Jakob, Count of Bronckhorst and Anholt",https://en.wikipedia.org/wiki/Johann_Jakob%2C_Count_of_Bronckhorst_and_Anholt,2,2,0,0,0,verified_core
acmd_02e381a9633f,Sawdān,,1,0,1,0,0,verified_broad
acmd_02e9d87620c5,Jacques François Dugommier,https://en.wikipedia.org/wiki/Jacques_Fran%C3%A7ois_Dugommier,6,6,0,0,0,verified_core
acmd_02ea11f14cce,Étienne Pierre Sylvestre Ricard,https://en.wikipedia.org/wiki/%C3%89tienne_Pierre_Sylvestre_Ricard,1,1,0,0,0,verified_core
acmd_02eb3f44515c,Benjamin C. Christ,https://en.wikipedia.org/wiki/Benjamin_C._Christ,1,1,0,0,0,verified_core
acmd_02ee9ad20b3a,Wei Yan,https://en.wikipedia.org/wiki/Wei_Yan,4,2,2,0,0,verified_broad
acmd_02ef141ee2ea,Fakhr al-Mulk Ridwan,https://en.wikipedia.org/wiki/Fakhr_al-Mulk_Ridwan,3,3,0,0,0,verified_core
acmd_02f1e4b7a82e,Al-Harith ibn Surayj,https://en.wikipedia.org/wiki/Al-Harith_ibn_Surayj,2,2,0,0,0,verified_core
acmd_02f24a357c93,Çandarlızade Ali Pasha,https://en.wikipedia.org/wiki/%C3%87andarl%C4%B1zade_Ali_Pasha,3,2,1,0,0,verified_broad
acmd_02f59eb7c39c,John F. Sattler,https://en.wikipedia.org/wiki/John_F._Sattler,1,0,1,0,0,verified_broad
acmd_02f7543c37aa,Mahmoud Ag Aghaly,https://en.wikipedia.org/wiki/Mahmoud_Ag_Aghaly,1,1,0,0,0,verified_core
acmd_02f778a58b15,Amano Yasukage,https://en.wikipedia.org/wiki/Amano_Yasukage,3,3,0,0,0,verified_core
acmd_02f7f57823c2,Christophe Soglo,https://en.wikipedia.org/wiki/Christophe_Soglo,1,1,0,0,0,verified_core
acmd_02f8dafa4bca,Michael VIII Palaiologos,https://en.wikipedia.org/wiki/Michael_VIII_Palaiologos,4,3,0,1,0,structurally_suspect
acmd_02fa11ce614b,Wang Kuang,https://en.wikipedia.org/wiki/Wang_Kuang,1,0,1,0,0,verified_broad
acmd_02fbffcfd7f2,Vyacheslav Bitarov,https://en.wikipedia.org/wiki/Vyacheslav_Bitarov,2,2,0,0,0,verified_core
acmd_02fd1aa5c3a1,Vitiges,https://en.wikipedia.org/wiki/Vitiges,4,3,1,0,0,verified_broad
acmd_02fe2fa0b166,Ibrahim Ogohi,https://en.wikipedia.org/wiki/Ibrahim_Ogohi,1,1,0,0,0,verified_core
acmd_0301cab95462,Dahir of Aror,https://en.wikipedia.org/wiki/Dahir_of_Aror,1,1,0,0,0,verified_core
acmd_030359ae9d05,Charles de Schomberg,https://en.wikipedia.org/wiki/Charles_de_Schomberg,3,2,0,1,0,structurally_suspect
acmd_03082145eed7,"Boleslaus, son of Děpolt",https://en.wikipedia.org/wiki/Boleslaus%2C_son_of_D%C4%9Bpolt,1,1,0,0,0,verified_core
acmd_030c5548ef9f,Vladimir Kovačević,https://en.wikipedia.org/wiki/Vladimir_Kova%C4%8Devi%C4%87_%28military_officer%29,1,1,0,0,0,verified_core
acmd_030c6c958443,Francesc de Tamarit,https://en.wikipedia.org/wiki/Francesc_de_Tamarit,2,2,0,0,0,verified_core
acmd_030d846c22a9,Mikhail Semyonovich Vorontsov,https://en.wikipedia.org/wiki/Mikhail_Semyonovich_Vorontsov,4,3,0,1,0,structurally_suspect
acmd_0315544e8133,George S. Patton Sr.,https://en.wikipedia.org/wiki/George_S._Patton_Sr.,2,2,0,0,0,verified_core
acmd_0315d10a31da,Roman Demurchiyev,https://en.wikipedia.org/wiki/Roman_Demurchiyev,1,1,0,0,0,verified_core
acmd_03187c5cdb04,Hirubhai M. Patel,https://en.wikipedia.org/wiki/Hirubhai_M._Patel,3,3,0,0,0,verified_core
acmd_03189e303e2b,Assassination of William McKinley,https://en.wikipedia.org/wiki/Assassination_of_William_McKinley,1,1,0,0,0,verified_core
acmd_0319de918f56,Wolf Heinrich von Baudissin,https://en.wikipedia.org/wiki/Wolf_Heinrich_von_Baudissin,2,2,0,0,0,verified_core
acmd_031acb7412f7,Abdullah I Al-Sabah,https://en.wikipedia.org/wiki/Abdullah_I_Al-Sabah,1,1,0,0,0,verified_core
acmd_031bc78a9b7d,Ethem the Circassian,https://en.wikipedia.org/wiki/%C3%87erkes_Ethem,3,1,2,0,0,verified_broad
acmd_031c35064bf6,Alexander Tunzelman von Adlerflug,https://en.wikipedia.org/wiki/Alexander_Tunzelman_von_Adlerflug,1,1,0,0,0,verified_core
acmd_031fad09c5d9,Zainal Abidin Shah of Pahang,https://en.wikipedia.org/wiki/Zainal_Abidin_Shah_of_Pahang,1,1,0,0,0,verified_core
acmd_031fb6d64f70,George of Chqondidi,https://en.wikipedia.org/wiki/George_of_Chqondidi,2,1,0,1,0,structurally_suspect
acmd_031fff14313b,Mesfin Hagos,https://en.wikipedia.org/wiki/Mesfin_Hagos,1,0,1,0,0,verified_broad
acmd_0320910e973e,Hermann von Eichhorn,https://en.wikipedia.org/wiki/Hermann_von_Eichhorn,5,3,1,1,0,structurally_suspect
acmd_0320ee834b54,Yahya Shami,https://en.wikipedia.org/wiki/Yahya_Shami,1,1,0,0,0,verified_core
acmd_0324e018478a,Saher of Archelle,https://en.wikipedia.org/wiki/Saher_of_Archelle,1,1,0,0,0,verified_core
acmd_032549623bef,Commius,https://en.wikipedia.org/wiki/Commius,1,0,1,0,0,verified_broad
acmd_03281de78817,John Jennings,https://en.wikipedia.org/wiki/John_Jennings_%28Royal_Navy_officer%29,1,1,0,0,0,verified_core
acmd_032c583d78ee,Fazlur Rehman Khalil,https://en.wikipedia.org/wiki/Fazlur_Rehman_Khalil,1,1,0,0,0,verified_core
acmd_032c7b99498c,Yusuf Shakkur,https://en.wikipedia.org/wiki/Yusuf_Shakkur,1,1,0,0,0,verified_core
acmd_032dce955ddd,John M. Brockenbrough,https://en.wikipedia.org/wiki/John_M._Brockenbrough,1,1,0,0,0,verified_core
acmd_032e49cfd496,Gashi,https://en.wikipedia.org/wiki/Gashi_%28tribe%29,2,2,0,0,0,verified_core
acmd_032fa64224ae,Bertrand Bisimwa,https://en.wikipedia.org/wiki/Bertrand_Bisimwa,3,0,1,2,0,structurally_suspect
acmd_0332d84e6e63,Dutugamunu the Great,https://en.wikipedia.org/wiki/Dutugamunu_the_Great,1,1,0,0,0,verified_core
acmd_03354611060a,Marianus,,1,1,0,0,0,verified_core
acmd_0335db0a1c4f,Chen Gui,,1,1,0,0,0,verified_core
acmd_03387a9bf1c4,lt. Konrad Bartoszewski Wir,https://en.wikipedia.org/wiki/Konrad_Bartoszewski,1,1,0,0,0,verified_core
acmd_033963097f3f,William Wells,https://en.wikipedia.org/wiki/William_Wells_%28soldier%29,1,1,0,0,0,verified_core
acmd_0339d7fa0ecb,Clifford McEwen,https://en.wikipedia.org/wiki/Clifford_McEwen,1,0,1,0,0,verified_broad
acmd_033a1dd20d03,Cassander,https://en.wikipedia.org/wiki/Cassander,1,1,0,0,0,verified_core
acmd_033a4e36b229,William Paget,https://en.wikipedia.org/wiki/William_Paget_%28Royal_Navy_officer%2C_born_1769%29,1,1,0,0,0,verified_core
acmd_0340010374aa,Mark Pizey,https://en.wikipedia.org/wiki/Mark_Pizey,3,3,0,0,0,verified_core
acmd_0347f628e4aa,Mikhail Kolesnikov,https://en.wikipedia.org/wiki/Mikhail_Kolesnikov_%28politician%29,1,1,0,0,0,verified_core
acmd_034c518f7e5c,Ekathotsarot,https://en.wikipedia.org/wiki/Ekathotsarot,2,0,2,0,0,verified_broad
acmd_034cfa67a977,Mohammad Khodabanda,https://en.wikipedia.org/wiki/Mohammad_Khodabanda,3,0,3,0,0,verified_broad
acmd_034fb17c078d,"Gregory, Byzantine General",https://en.wikipedia.org/wiki/Gregory%2C_Byzantine_General,1,1,0,0,0,verified_core
acmd_035187f28a0a,Aliaskhab Kebekov,https://en.wikipedia.org/wiki/Aliaskhab_Kebekov,1,1,0,0,0,verified_core
acmd_035373cb1c16,Sultan Mahmud,https://en.wikipedia.org/wiki/Sultan_Mahmud_%28air_officer%29,1,1,0,0,0,verified_core
acmd_0353e161aeed,Phraya Thephatsadin,https://en.wikipedia.org/wiki/Phraya_Thephatsadin,1,1,0,0,0,verified_core
acmd_035457702a22,Mohamed Abdel Ghani el-Gamasy,https://en.wikipedia.org/wiki/Mohamed_Abdel_Ghani_el-Gamasy,1,1,0,0,0,verified_core
