battle_id,battle_name,year,war_name,commander_name_raw,commander_name_normalized,commander_wikipedia_url,side,belligerent,battle_result_for_commander,role_in_battle,opposing_commander_names_raw,location_normalized,strength_side_raw,strength_enemy_raw,casualties_side_raw,casualties_enemy_raw,source_url,parse_notes,identity_confidence
battle_53272395,Operation Radd-ul-Fasaad,2017,"the Insurgency in Khyber Pakhtunkhwa, the Insurgency in Balochistan, Sectarian violence in Pakistan, terrorism in Pakistan and the war on terror",Foreign Minister,Ministry of Foreign Affairs,https://en.wikipedia.org/wiki/Ministry_of_Foreign_Affairs_%28Pakistan%29,side_a,Pakistan Government of Pakistan Pakistan Ministry of Defence Armed Forces of Pakistan Flag.svg Pakistan Armed Forces PAK PAK PAK Pakistan Ministry of Interior Pakistan Frontier Corps Pakistan Rangers Former logo of Punjab Police Pakistan.svg Pakistan Police CTD 20px Pakistani Intelligence community NACTA 20px ISI IB MI FIA FIU SB,unknown,,Ayman al-Zawahiri | Saif al-Adel | Abu Hafs al-Hashimi al-Qurashi | Abu al-Hussein al-Husseini al-Qurashi | Abu al-Hasan al-Hashimi al-Qurashi | Abu Ibrahim al-Hashimi al-Qurashi | Abu Bakr al-Baghdadi | Omar Khalid Khorasani | Ehsanullah Ehsan | Noor Wali Mehsud | Maulana Qazi Fazlullah | Qari Mohammad Yasi | Hyrbyair Marri | Aslam Baloch Achu | Brahumdagh Bugti | Allah Nazar Baloch | Mehran Marri | Javed Mengal | Mangal Bagh | Abdul Haseeb Logari | Abdul Rahman Ghaleb | Abu Saad Erhabi | Muhammad Dhahir Baluch | Awrangzib Faruqi,Pakistan,,,"440+ soldiers killed 1,450+ Injured","7,000+ militants killed 1,319+ militants surrendered 2,000+ militants arrested 7,300+ suspects arrested 500+ executed after being arrested or surrendered | 940+ civilians killed",https://en.wikipedia.org/wiki/Operation_Radd-ul-Fasaad,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_53272395,Operation Radd-ul-Fasaad,2017,"the Insurgency in Khyber Pakhtunkhwa, the Insurgency in Balochistan, Sectarian violence in Pakistan, terrorism in Pakistan and the war on terror",Interior Minister,Ministry of Interior,https://en.wikipedia.org/wiki/Ministry_of_Interior_%28Pakistan%29,side_a,Pakistan Government of Pakistan Pakistan Ministry of Defence Armed Forces of Pakistan Flag.svg Pakistan Armed Forces PAK PAK PAK Pakistan Ministry of Interior Pakistan Frontier Corps Pakistan Rangers Former logo of Punjab Police Pakistan.svg Pakistan Police CTD 20px Pakistani Intelligence community NACTA 20px ISI IB MI FIA FIU SB,unknown,,Ayman al-Zawahiri | Saif al-Adel | Abu Hafs al-Hashimi al-Qurashi | Abu al-Hussein al-Husseini al-Qurashi | Abu al-Hasan al-Hashimi al-Qurashi | Abu Ibrahim al-Hashimi al-Qurashi | Abu Bakr al-Baghdadi | Omar Khalid Khorasani | Ehsanullah Ehsan | Noor Wali Mehsud | Maulana Qazi Fazlullah | Qari Mohammad Yasi | Hyrbyair Marri | Aslam Baloch Achu | Brahumdagh Bugti | Allah Nazar Baloch | Mehran Marri | Javed Mengal | Mangal Bagh | Abdul Haseeb Logari | Abdul Rahman Ghaleb | Abu Saad Erhabi | Muhammad Dhahir Baluch | Awrangzib Faruqi,Pakistan,,,"440+ soldiers killed 1,450+ Injured","7,000+ militants killed 1,319+ militants surrendered 2,000+ militants arrested 7,300+ suspects arrested 500+ executed after being arrested or surrendered | 940+ civilians killed",https://en.wikipedia.org/wiki/Operation_Radd-ul-Fasaad,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_53272395,Operation Radd-ul-Fasaad,2017,"the Insurgency in Khyber Pakhtunkhwa, the Insurgency in Balochistan, Sectarian violence in Pakistan, terrorism in Pakistan and the war on terror",of SSG,Special Service Group,https://en.wikipedia.org/wiki/Special_Service_Group,side_a,Pakistan Government of Pakistan Pakistan Ministry of Defence Armed Forces of Pakistan Flag.svg Pakistan Armed Forces PAK PAK PAK Pakistan Ministry of Interior Pakistan Frontier Corps Pakistan Rangers Former logo of Punjab Police Pakistan.svg Pakistan Police CTD 20px Pakistani Intelligence community NACTA 20px ISI IB MI FIA FIU SB,unknown,,Ayman al-Zawahiri | Saif al-Adel | Abu Hafs al-Hashimi al-Qurashi | Abu al-Hussein al-Husseini al-Qurashi | Abu al-Hasan al-Hashimi al-Qurashi | Abu Ibrahim al-Hashimi al-Qurashi | Abu Bakr al-Baghdadi | Omar Khalid Khorasani | Ehsanullah Ehsan | Noor Wali Mehsud | Maulana Qazi Fazlullah | Qari Mohammad Yasi | Hyrbyair Marri | Aslam Baloch Achu | Brahumdagh Bugti | Allah Nazar Baloch | Mehran Marri | Javed Mengal | Mangal Bagh | Abdul Haseeb Logari | Abdul Rahman Ghaleb | Abu Saad Erhabi | Muhammad Dhahir Baluch | Awrangzib Faruqi,Pakistan,,,"440+ soldiers killed 1,450+ Injured","7,000+ militants killed 1,319+ militants surrendered 2,000+ militants arrested 7,300+ suspects arrested 500+ executed after being arrested or surrendered | 940+ civilians killed",https://en.wikipedia.org/wiki/Operation_Radd-ul-Fasaad,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_53272395,Operation Radd-ul-Fasaad,2017,"the Insurgency in Khyber Pakhtunkhwa, the Insurgency in Balochistan, Sectarian violence in Pakistan, terrorism in Pakistan and the war on terror",Chief Minister of Balochistan,List of chief ministers of Balochistan,https://en.wikipedia.org/wiki/List_of_chief_ministers_of_Balochistan,side_a,Pakistan Government of Pakistan Pakistan Ministry of Defence Armed Forces of Pakistan Flag.svg Pakistan Armed Forces PAK PAK PAK Pakistan Ministry of Interior Pakistan Frontier Corps Pakistan Rangers Former logo of Punjab Police Pakistan.svg Pakistan Police CTD 20px Pakistani Intelligence community NACTA 20px ISI IB MI FIA FIU SB,unknown,,Ayman al-Zawahiri | Saif al-Adel | Abu Hafs al-Hashimi al-Qurashi | Abu al-Hussein al-Husseini al-Qurashi | Abu al-Hasan al-Hashimi al-Qurashi | Abu Ibrahim al-Hashimi al-Qurashi | Abu Bakr al-Baghdadi | Omar Khalid Khorasani | Ehsanullah Ehsan | Noor Wali Mehsud | Maulana Qazi Fazlullah | Qari Mohammad Yasi | Hyrbyair Marri | Aslam Baloch Achu | Brahumdagh Bugti | Allah Nazar Baloch | Mehran Marri | Javed Mengal | Mangal Bagh | Abdul Haseeb Logari | Abdul Rahman Ghaleb | Abu Saad Erhabi | Muhammad Dhahir Baluch | Awrangzib Faruqi,Pakistan,,,"440+ soldiers killed 1,450+ Injured","7,000+ militants killed 1,319+ militants surrendered 2,000+ militants arrested 7,300+ suspects arrested 500+ executed after being arrested or surrendered | 940+ civilians killed",https://en.wikipedia.org/wiki/Operation_Radd-ul-Fasaad,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_53300739,Qaboun offensive (2017),2017,the Rif Dimashq Governorate campaign (Syrian Civil War),Al-Masdar News,Al-Masdar News,https://en.wikipedia.org/wiki/Al-Masdar_News,side_a,Syria Syrian Government Hezbollah Flag of Iran.svg Iran Flag of Russia.svg Russia 21px Palestine Liberation Army Harakat Hezbollah al-Nujaba,unknown,,Al Masdar News,"Qaboun, Barzeh and Jobar, Damascus, Syria",,,82 killed (per SOHR; 19–24 March) 165–243 killed (per Bellingcat; 24 March – 15 May),115 killed (per SOHR; 19–24 March) 800+ killed (per gov.) | 93+ civilians killed and 100+ wounded (per FSA),https://en.wikipedia.org/wiki/Qaboun_offensive_%282017%29,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_53300739,Qaboun offensive (2017),2017,the Rif Dimashq Governorate campaign (Syrian Civil War),Al Masdar News,Al Masdar News,https://en.wikipedia.org/wiki/Al-Masdar_News,side_b,InfoboxHTS.svgHay'at Tahrir al-Sham Syrian opposition Free Syrian Army (until 7 May) Al-Liwaa.svg Fajr al-Ummah (until 7 May) Flag of Ahrar ash-Sham.svg Ahrar al-Sham (until 7 May)Logo of Jaysh al-Islam.jpg Jaysh al-Islam (from 28 April),unknown,,Al-Masdar News | Ghiath Dalla,"Qaboun, Barzeh and Jobar, Damascus, Syria",,,115 killed (per SOHR; 19–24 March) 800+ killed (per gov.),82 killed (per SOHR; 19–24 March) 165–243 killed (per Bellingcat; 24 March – 15 May) | 93+ civilians killed and 100+ wounded (per FSA),https://en.wikipedia.org/wiki/Qaboun_offensive_%282017%29,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_54675905,Qalamoun offensive (2017),2017,the Syrian civil war spillover in Lebanon,al-Masdar News,Al-Masdar News,https://en.wikipedia.org/wiki/Al-Masdar_News,side_c,Islamic State flag.svg Islamic State,unknown,,Hassan Nasrallah | Secretary-General of Hezbollah | Qasem Soleimani | Michel Aoun | Commander-in-chief | Joseph Aoun | Abu al-Malik al-Talli,"Western Qalamoun Mountains, Lebanon–Syria border",Islamic State flag.svg 600 militants,"InfoboxHez.PNG 4,000 fighters Lebanon 3,000 troops | InfoboxHTS.svg 1,500 militants",Islamic State flag.svg 20 militants killed Islamic State flag.svg 100+ militants surrendered,InfoboxHez.PNG 24 fighters killed Lebanon 3 soldiers killed | InfoboxHTS.svg 150 militants killed,https://en.wikipedia.org/wiki/Qalamoun_offensive_%282017%29,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_54395935,Quneitra offensive (June 2017),2017,the Syrian Civil War and Israeli–Syrian military incidents during the Syrian Civil War,al-Masdar News,Al-Masdar News,https://en.wikipedia.org/wiki/Al-Masdar_News,side_a,Syrian Opposition Syrian opposition Free Syrian Army InfoboxHTS.svg Hay'at Tahrir al-Sham Supported by: Israel,unknown,,,"Madinat al-Baath, Quneitra Governorate, Syria",,,Syrian opposition 75+ rebels killed Syrian opposition 150+ rebels wounded (per SAA),Ba'athist Syria ~12 soldiers killed (per SAA) Ba'athist Syria 42–37 soldiers killed (per Bellingcat) Ba'athist Syria 120+ soldiers and militiamen killed (per the rebels),https://en.wikipedia.org/wiki/Quneitra_offensive_%28June_2017%29,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_54011971,Syrian Desert campaign (May–July 2017),2017,the Syrian civil war and the Russian military intervention in Syria,al-Masdar News,Al-Masdar News,https://en.wikipedia.org/wiki/Al-Masdar_News,side_a,Syria Syrian Arab Republic Flag of the Syrian Arab Armed Forces (1980–2024).svg Syrian Armed Forces Pro-gov. militias Flag of Russia.svg Russia Iran Allied militias: Shiism arabic blue.svg PMF-affiliated militias Hezbollah Liwa Fatemiyoun infobox flag.pngLiwa Fatemiyoun Supported by: UAE Egypt,unknown,,Al-Monitor,"Syrian Desert, Syria South, eastern and central Homs Governorate Eastern as-Suwayda Governorate South and eastern Rif Dimashq Governorate","50,000 (pro-government claim) Shiism arabic blue.svgInfoboxHez.PNG 3,000+","Syrian opposition Revolutionary Commando Army: ""Hundreds"" United States 150 US troops, 1 HIMARS | Unknown",,,https://en.wikipedia.org/wiki/Syrian_Desert_campaign_%28May%E2%80%93July_2017%29,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_57194858,Northern Homs offensive (April–May 2018),2018,Part of the Siege of Northern Homs of the Syrian Civil War,SMART News Agency,SMART News Agency,https://en.wikipedia.org/wiki/SMART_News_Agency,side_b,Syrian Opposition Flag_of_the_Syrian_Salvation_Government.svg Syrian Salvation Government Syrian opposition Central Region Command,unknown,,Syria Maj. Gen. Muhamamd Khaddour,"Northern Homs Governorate and southern Hama Governorate, western Syria",,,Unknown,Unknown | 21+ civilians killed,https://en.wikipedia.org/wiki/Northern_Homs_offensive_%28April%E2%80%93May_2018%29,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_56350318,Operation Olive Branch,2018,"the Rojava conflict, Turkish involvement in the Syrian Civil War, and the Kurdish–Turkish conflict (2015–present)",SMART News Agency,SMART News Agency,https://en.wikipedia.org/wiki/SMART_News_Agency,side_a,Turkey Flag of Syria (2025-).svg Syrian Interim Government Flag of Syria (2025-).svgAl-Liwaa.svg Other rebel factions,unknown,,Afrin Region | Abu Omar al-Idlibi | Syria Direct,"Afrin and Azaz districts, Aleppo Governorate, Syria","Turkey 6,400 Unknown number of F-4E 2020 Terminator * Tens of F-16 Fighting Falcon * Unknown number of Leopard 2 A4 * Unknown number of M60T Sabra * Unknown number of T-155 Fırtına Howitzers * Unknown number of T-122 Sakarya Rocket Artillery * Unknown number of FNSS ACV-15 * Unknown number of Kirpi APC * 2 T129 ATAK Flag of Syria (2025-).svg 10,000–25,000","Flag of Syrian Democratic Forces.svg 8,000–10,000 (late January) Flag of Syrian Democratic Forces.svg 20,000 (late February) Ba'athist Syria 800+","Per SOHR: Flag of Syria (2025-).svg 616 killed Turkey 96 killed ---- Per SDF: Flag of Syria (2025-).svgTurkey 2,772 killed ---- Per Turkey: Flag of Syria (2025-).svg 318 killed (as of 27 March) Turkey 54 soldiers and 1 civilian worker killed, 236 soldiers wounded","Per SOHR: Flag of Syrian Democratic Forces.svg 1,586 killed (as of March 2019) Ba'athist Syria 91 killed ---- Per SDF: Flag of Syrian Democratic Forces.svg 600–876 killed Ba'athist Syria 62 killed ---- Per Turkey: Flag of Syrian Democratic Forces.svg 4,612 killed or captured | 389–500 civilians killed in Syria (per SOHR & SDF)civilians b 7–9 civilians killed in Turkey (2 Syrians) 150,000–300,000 civilians internally displaced",https://en.wikipedia.org/wiki/Operation_Olive_Branch,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_50564571,Rif Dimashq offensive (February–April 2018),2018,"the Rif Dimashq Governorate campaign (Syrian civil war), the siege of Eastern Ghouta and the Russian military intervention in the Syrian civil war",Al-Masdar News,Al-Masdar News,https://en.wikipedia.org/wiki/Al-Masdar_News,side_a,Syria Syrian Government Russia Allied militias: 18px Liwa al-Quds 18px Palestine Liberation Army PFLP-GC Flag.svg PFLP-GC Flag of the Arab National Guard.svg Arab Nationalist Guard Flag of Palestine.svg Free Palestine Movement Iraq Harakat Hezbollah al-Nujaba (covertly) Kata'ib Hezbollah sans logo.JPG Kata'ib Hezbollah Liwa Fatemiyoun infobox flag.png Liwa Fatemiyoun,unknown,,Essam al-Buwaydhani | Enab Baladi,"Eastern Ghouta, Rif Dimashq Governorate, Syria","Syria 15,000+ 18px Liwa al-Quds: 2,000+","Syrian opposition 20,000 Logo of Jaysh al-Islam.jpg 10,000 16px 8,000 600","Syria 520–541 killed, 2 captured Flag of Russia.svg 2–3 killed","405 killed, 1,200 surrendered (most switched sides) | 4,835 civilians killed (Eastern Ghouta & Damascus)",https://en.wikipedia.org/wiki/Rif_Dimashq_offensive_%28February%E2%80%93April_2018%29,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_62015920,2019 Turkish offensive into northeastern Syria,2019,"the Rojava conflict, Turkish involvement in the Syrian Civil War, and the Kurdish–Turkish conflict (2015–present)",National Defence,Ministry of National Defence,https://en.wikipedia.org/wiki/Ministry_of_National_Defence_%28Turkey%29,side_a,Turkey Syrian opposition Syrian Interim Government,unknown,,Mazloum Abdi,"Aleppo, Hasakah, and Raqqa governorates, Syria","Turkey 15,000 Flag of Syria (2025-).svg 14,000","Flag_of_Syrian_Democratic_Forces.svg Unknown Flag of the United Arab Republic (1958–1971), Flag of Syria (1980–2024).svg 4,000–10,000","Per SOHR: Flag of Syria (2025-).svg 355 killed Turkey 11 killed ---- Per Turkey: Flag of Syria (2025-).svg 251 killed, 760 wounded, 1 missing Turkey 12 killed (1 non-combat),deaths a 164 wounded","Per SOHR: Flag_of_Syrian_Democratic_Forces.svg 445 killed Flag of the United Arab Republic (1958–1971), Flag of Syria (1980–2024).svg 29 killed ---- Per SDF: Flag_of_Syrian_Democratic_Forces.svg 508 killed, 1,547 wounded, 73 captured Syria 25 killed ---- Per Turkey: Flag_of_Syrian_Democratic_Forces.svg 1,313 killed or captured Flag_of_Syrian_Democratic_Forces.svg 1 Humvee captured | 146 civilians killed in Syria by TAF and SNA and 1 civilian killed in Syria by SDF (per SOHR) 73 civilians killed in Syria by SDF (per Turkey) 522 civilians killed in Syria by Turkey (per SDF) 22 civilians killed in Turkey by SDF shelling (per Turkey) 300,000+ civilians displaced (per SOHR)",https://en.wikipedia.org/wiki/2019_Turkish_offensive_into_northeastern_Syria,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
battle_62015920,2019 Turkish offensive into northeastern Syria,2019,"the Rojava conflict, Turkish involvement in the Syrian Civil War, and the Kurdish–Turkish conflict (2015–present)",7th Commando Brigade,List of commando units,https://en.wikipedia.org/wiki/List_of_commando_units,side_a,Turkey Syrian opposition Syrian Interim Government,unknown,,Mazloum Abdi,"Aleppo, Hasakah, and Raqqa governorates, Syria","Turkey 15,000 Flag of Syria (2025-).svg 14,000","Flag_of_Syrian_Democratic_Forces.svg Unknown Flag of the United Arab Republic (1958–1971), Flag of Syria (1980–2024).svg 4,000–10,000","Per SOHR: Flag of Syria (2025-).svg 355 killed Turkey 11 killed ---- Per Turkey: Flag of Syria (2025-).svg 251 killed, 760 wounded, 1 missing Turkey 12 killed (1 non-combat),deaths a 164 wounded","Per SOHR: Flag_of_Syrian_Democratic_Forces.svg 445 killed Flag of the United Arab Republic (1958–1971), Flag of Syria (1980–2024).svg 29 killed ---- Per SDF: Flag_of_Syrian_Democratic_Forces.svg 508 killed, 1,547 wounded, 73 captured Syria 25 killed ---- Per Turkey: Flag_of_Syrian_Democratic_Forces.svg 1,313 killed or captured Flag_of_Syrian_Democratic_Forces.svg 1 Humvee captured | 146 civilians killed in Syria by TAF and SNA and 1 civilian killed in Syria by SDF (per SOHR) 73 civilians killed in Syria by SDF (per Turkey) 522 civilians killed in Syria by Turkey (per SDF) 22 civilians killed in Turkey by SDF shelling (per Turkey) 300,000+ civilians displaced (per SOHR)",https://en.wikipedia.org/wiki/2019_Turkish_offensive_into_northeastern_Syria,validated_commander_source=linked_article;identity_resolution_method=linked_article,medium
