analytic_commander_id,commander_name,total_score,score_from_overall_command,score_from_principal_field_command,score_from_subordinate_command,score_from_coalition_command,score_from_siege_engineering,score_from_naval_command,score_from_staff_or_planning,score_from_nominal_or_political,score_from_unclear_role,score_from_wing_or_corps_command,share_unclear_role,share_nominal_or_political,share_direct_field_command,role_weighted_total,role_unweighted_total,mean_role_confidence,dominant_role_class,role_adjustment_factor
acmd_2e95b8858e1b,Zia-ul-Haq,0.6338134400000001,0.36950400000000005,0.15,0.0,0.11430943999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196481286354547,0.577020608,0.6338134400000001,0.5333333333333333,overall_commander,0.9103950335922191
acmd_2e96f68abe6a,Augustus Charles Hobart-Hampden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_2e979c122484,Angus Roy Mackay,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2e98d289320a,Sipahdar Syad Hamid Sahib,0.52979008,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.06791008,0.0,0.1281829965559189,0.0,0.8718170034440812,0.41976203200000006,0.52979008,0.475,principal_field_commander,0.7923176515498366
acmd_2e99107a6b1a,Majorian,2.6275656,0.0,2.6275656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.23343076,2.6275656,0.58,principal_field_commander,0.85
acmd_2e9a59f172e4,"Walter IV, Count of Brienne",0.2828424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828424,0.0,0.0,1.0,0.15556332,0.2828424,0.55,wing_or_corps_commander,0.55
acmd_2e9bb753c5e5,Fernando Pérez de Traba,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.475,principal_field_commander,0.8500000000000001
acmd_2e9c56879017,Elias Mavroudis,0.3577712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577712,0.0,0.0,1.0,0.19677416000000003,0.3577712,0.55,wing_or_corps_commander,0.55
acmd_2e9f974ee8a3,George I Rákóczi,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.475,principal_field_commander,0.8500000000000001
acmd_2ea0b7fb34c5,John Elliot,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2ea992ec2da9,Cyprus Greece Col. Konstantinos Kombokis,0.32000000000000006,0.0,0.0,0.0,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003,0.32000000000000006,0.5,coalition_commander,0.7
acmd_2eab3d2f3d84,Necdet Üruğ,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,1.0,0.0,0.0,0.063,0.1575,0.3,unclear_role,0.4
acmd_2eb236e676f1,August Wesley,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2eb36b84b032,Aleksander Sokołowski,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_2eb49d7c27d1,Abraham Jacob van Imbijze van Batenburg,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2eb72e3ed3c3,'Ali ibn Muhammad,1.2056856000000002,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,0.0,0.530818316151408,0.0,0.46918168384859193,0.73683276,1.2056856000000002,0.43333333333333335,unclear_role,0.6111317577318662
acmd_2eb73570c3d8,Iliaș Colceag,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_2ebab00339cf,Balamindin,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2ebb3dad4889,Franz von Weyrother,0.20655920000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20655920000000003,0.0,0.0,1.0,0.11360756000000002,0.20655920000000003,0.55,wing_or_corps_commander,0.55
acmd_2ebd4f7a9610,David IV,1.85,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5725,1.85,0.58,principal_field_commander,0.85
acmd_2ebf51cdd5cb,Kenneth F. McKenzie Jr.,0.16524736000000004,0.0,0.0,0.0,0.16524736000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11567315200000002,0.16524736000000004,0.5,coalition_commander,0.7
acmd_2ebf6f717d79,Vasily Khomenko,0.19798996000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19798996000000002,0.0,1.0,0.0,0.0,0.07919598400000001,0.19798996000000002,0.45,unclear_role,0.4
acmd_2ec1a11426fe,Gheorghe Avramescu,0.44999999999999996,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3825,0.44999999999999996,0.575,principal_field_commander,0.8500000000000001
acmd_2ec2ec35bbc8,Sa'd ibn Abi Waqqas,0.5137824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137824,0.0,0.0,1.0,0.28258032,0.5137824,0.47500000000000003,wing_or_corps_commander,0.55
acmd_2ec40b646c79,Luis González de Ubieta,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2ec48aaa3e99,"Maria of Aragon, Queen of Castile",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_2ec7084c7e71,Mansur Dan Ali,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3125,unclear_role,0.4
acmd_2ec882c76a3e,Nozu Michitsura,3.0344230800000003,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.08442307999999998,1.2000000000000002,0.02782178943880165,0.0,0.9721782105611984,2.181269232,3.0344230800000003,0.5571428571428572,principal_field_commander,0.7188414978704947
acmd_2ec8a604a7ff,Sadashiv Rao Bhau,0.27438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.22188,0.19134047671113052,0.0,0.8086595232888694,0.143034,0.27438,0.39999999999999997,wing_or_corps_commander,0.5212989284933304
acmd_2ecb6d859994,David Johnston,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_2ecc9c742ca0,Yunfa,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.53,1.8,0.65,principal_field_commander,0.85
acmd_2ecd38521a24,Gallienus,1.37735,0.0,1.37735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1707475,1.37735,0.65,principal_field_commander,0.85
acmd_2ece9bf34672,Amangkurat III of Mataram,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2ecee9796142,Dmitry Troubetskoy,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2ed0267c6649,Aleksander Narbutt-Łuczyński,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2ed09394c0e3,Khalid ibn al-Walid,22.6638896,0.0,19.807319200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,2.8040704000000005,0.0023164602778509825,0.0,0.9976835397221491,18.39946004,22.6638896,0.6190476190476191,principal_field_commander,0.8118403488869801
acmd_2ed4065cf677,Buteur Métayer,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2ed41384ac16,James Ronald Chalmers,0.8656855999999999,0.0,0.8656855999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73583276,0.8656855999999999,0.65,principal_field_commander,0.85
acmd_2ed89188ffed,Mōri Motonari,1.4070930000000001,0.0,1.07376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,1.0960291500000001,1.4070930000000001,0.625,principal_field_commander,0.7789315631589383
acmd_2ed89d77f739,Saʽd ibn ʽUbadah,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2edb9a3c189c,Gustav Evertsson Horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_2edc3dd4a55b,"Stephen I, Count of Burgundy",0.38094000000000006,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23094000000000003,0.0,0.0,1.0,0.254517,0.38094000000000006,0.6000000000000001,wing_or_corps_commander,0.6681288391872735
acmd_2ede714bf02d,Johann Peter Beaulieu,2.5894456000000003,0.0,2.5894456000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2010287600000003,2.5894456000000003,0.5444444444444445,principal_field_commander,0.85
acmd_2edf4e62f7be,Michael Seymour,1.8681856000000001,0.0,1.8156856000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.028102132893005918,0.0,0.9718978671069941,1.56433276,1.8681856000000001,0.5916666666666667,principal_field_commander,0.8373540401981473
acmd_2ee3140d9fed,Shimotsuma Rairen,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2ee8189daf04,Michał Gedeon Radziwiłł,0.9500000000000001,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8075000000000001,0.9500000000000001,0.65,principal_field_commander,0.8500000000000001
acmd_2ee936d8dd67,Khandaker Mosharraf Hossain,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,1.0,0.0,0.0,0.042,0.105,0.3,unclear_role,0.4
acmd_2ee96e2be02a,Afanasy Beloborodov,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_2eec299c8db3,Theagenes of Thebes,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2eec7c1ad1ff,Peroz I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_2eecb2839de1,Francesco Pricolo,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.42500000000000004,wing_or_corps_commander,0.55
acmd_2eefeb0fb024,Oldřich II of Rosenberg,1.657107,0.0,1.657107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4085409500000001,1.657107,0.5625,principal_field_commander,0.85
acmd_2ef26babf139,Jean-Baptiste Cérez,0.3265984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265984,0.0,0.0,1.0,0.17962912000000003,0.3265984,0.55,wing_or_corps_commander,0.55
acmd_2ef2a3554dcc,Faraj ibn Faraj,0.13999999999999999,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09799999999999999,0.13999999999999999,0.45,coalition_commander,0.7
acmd_2ef312115ec7,Shimazu Yoshihiro,3.7502383999999997,0.0,1.6656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0845528,0.0,0.0,1.0,2.5623368,3.7502384,0.573076923076923,wing_or_corps_commander,0.6832463770836542
acmd_2ef8422aa50e,"Frederick III, Burgrave of Nuremberg",0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.55,wing_or_corps_commander,0.55
acmd_2efa8706e200,Akechi Mitsuyoshi,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2efbda876862,Ludwik Michał Pac,0.2412088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412088,0.0,0.0,1.0,0.13266484,0.2412088,0.55,wing_or_corps_commander,0.55
acmd_2efc4338e13b,Ahmad ibn Hasan,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.55,wing_or_corps_commander,0.55
acmd_2eff06b3628e,Eusebio Antoñanzas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_2effbab6b78e,David McDougal,0.65,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5525,0.65,0.575,principal_field_commander,0.85
acmd_2f0004c4b96c,Jam Kamal Khan,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_2f036c330606,Isma'il ibn Ahmad,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.36,1.6,0.65,principal_field_commander,0.85
acmd_2f056b2990a3,William Sooy Smith,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2f0a139e0792,Osama bin Laden,1.776228,0.0,0.7156856,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.7155424,0.19423182159047148,0.0,0.8057681784095285,1.13988108,1.7762280000000001,0.4083333333333334,principal_field_commander,0.641742546564968
acmd_2f0a517c3bcd,Rafael Giraldo Viana,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2f0b2b5ebe5d,"Joaquim Marques Lisboa, Marquis of Tamandaré",1.80659112,0.0,1.2813712000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.12521992,0.4,0.06931281716916665,0.0,0.9306871828308334,1.359253488,1.80659112,0.56,principal_field_commander,0.7523857905379276
acmd_2f0d90a9d28f,"John Gaspar Ferdinand de Marchin, Comte de Granville",0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.475,principal_field_commander,0.85
acmd_2f0ebd34d3d0,Ban Borić,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.475,principal_field_commander,0.8500000000000001
acmd_2f0efd0a2cfb,Abdel Wahid bin Yazid el-Iskandarani,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_2f102d728527,Trần Thái Tông,0.7156856,0.0,0.7156856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6083327599999999,0.7156856,0.65,principal_field_commander,0.8499999999999999
acmd_2f122f17ea8e,Satake Yoshiaki,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2f139471a99e,Elie A. F. La Vallette,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2f14a53104cd,Henry de Courcy O'Grady,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_2f14cd3aec72,Henrik Horn,1.3656856,0.0,1.3656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.16083276,1.3656856,0.65,principal_field_commander,0.85
acmd_2f18195acd00,Gabriel Bethlen,0.5143800000000001,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.10206462148606087,0.0,0.8979353785139391,0.4135980000000001,0.5143800000000001,0.3875,principal_field_commander,0.8040709203312727
acmd_2f193137acaa,Paul Malong Awan,0.6405463,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0223607,0.08196128835651692,0.0,0.918038711643483,0.514131145,0.6405463,0.5,principal_field_commander,0.802644781493547
acmd_2f1c1e48fa48,Richard Filangieri,0.19798996000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19798996000000002,0.0,1.0,0.0,0.0,0.07919598400000001,0.19798996000000002,0.45,unclear_role,0.4
acmd_2f1c24cf2de1,Vicente Zambada Niebla,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2f1e77165c10,Volodymyr Zatonsky,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2f1e891548c2,Chui A-poo,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2f2374834b4d,Aleksandra Zelenskaya,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2f2403275ed3,Syngman Rhee,0.8731856,0.0,0.7156856,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,0.1803740235752857,0.0,0.8196259764247144,0.67133276,0.8731856,0.425,principal_field_commander,0.7688316893911213
acmd_2f247957f110,"Tancred, King of Sicily",0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2f2842bb85ea,Tahir Pasha Mahmud Bey-zade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_2f2a432bdb95,Ragnar 'Lodbrok' Sigurdsson,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2f351c7fde11,Kaúlza de Arriaga,0.011467995000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011467995000000002,0.0,1.0,0.0,0.0,0.004587198000000001,0.011467995000000002,0.3,unclear_role,0.4
acmd_2f374963cf80,Franjo Tuđman,0.30115940500000005,0.0,0.0,0.0,0.17333316000000001,0.0,0.0,0.0,0.0,0.127826245,0.0,0.4244471295857421,0.0,0.0,0.17246371,0.30115940500000005,0.3625,coalition_commander,0.5726658611242772
acmd_2f3b48f839a1,Édouard Michel du Faing d'Aigremont,1.1023712,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237120000000006,0.0,0.0,1.0,0.8463041600000001,1.1023712,0.6000000000000001,principal_field_commander,0.7677125091802108
acmd_2f3b7ffcbbcb,Jacob Millett,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_2f3dd144e567,Vukašin of Serbia,1.0275656,0.0,1.0275656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87343076,1.0275656,0.5333333333333333,principal_field_commander,0.85
acmd_2f43a91a3708,Chiba Naoshige,0.23094000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23094000000000003,0.0,0.0,1.0,0.12701700000000002,0.23094000000000003,0.55,wing_or_corps_commander,0.55
acmd_2f44d2e871fc,Patrick Heron George Ryall,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2f4643e1498c,Abdel Ghani al-Kikli,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.3,0.65,principal_field_commander,0.8500000000000001
acmd_2f498021b31d,Ferdinand Querlonde du Hammel,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2f4b52e29f7c,Palaka Visakhayupa Ajaka Varttivarddhana or Nandivardhana,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2f4d1e78fe5c,Robert Nicholas Young,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_2f5a88a63020,Fang Xiaoru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,unclear_role,0.4
acmd_2f5cd6d3eb0c,Johannes Mareth,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2f5f2acb1448,Tilokaraj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_2f5f50866e68,Georges Louis Humbert,0.5077712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077712,0.0,0.0,1.0,0.27927416000000005,0.5077712,0.55,wing_or_corps_commander,0.5500000000000002
acmd_2f6176fcb3ef,Berend von Mehlen,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_2f63e441c7bd,Gao Huan,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.55,wing_or_corps_commander,0.55
acmd_2f66154a781b,João Fernandes Pacheco,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2f67dcd3baee,Juan José Esparragoza Moreno,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_2f68c49dd75d,François de Calvo,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_2f68ffb04c3c,Jan Thyszoon Payart,0.007826245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007826245,0.0,1.0,0.0,0.0,0.0031304980000000007,0.007826245,0.3,unclear_role,0.4
acmd_2f6c982259b8,Moon Jae-in,0.20249999999999999,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.25925925925925924,0.0,0.7407407407407408,0.1485,0.20249999999999999,0.475,principal_field_commander,0.7333333333333334
acmd_2f6d56209b8b,Edward Bruce,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4875,1.75,0.65,principal_field_commander,0.85
acmd_2f6f9678210b,Ireland Edmund Allenby British Empire Edward Bulfin,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_2f7490efb425,Xiong Shihui,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_2f769f42cfa9,Viktor Tsyganov,1.41188,0.0,1.41188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.200098,1.41188,0.65,principal_field_commander,0.8500000000000001
acmd_2f76a79c1edd,José María Cañas,0.877658,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.077658,0.0,0.08848321327897656,0.0,0.9115167867210234,0.7110632,0.877658,0.475,principal_field_commander,0.8101825540244605
acmd_2f771a3786a8,Johan de Witt,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.0,0.0,0.0,0.084,0.21,0.3,unclear_role,0.4
acmd_2f7915751213,Antoine Lefèbvre de La Barre,0.6181856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.08492595104124069,0.0,0.9150740489587593,0.50183276,0.6181856,0.475,principal_field_commander,0.8117833220314417
acmd_2f798ae66152,BG William B. Fulton,1.5276956400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5276956400000001,0.0,1.0,0.0,0.0,0.6110782560000001,1.5276956400000001,0.3499999999999999,unclear_role,0.4
acmd_2f7a285e2eea,Viktor Chernov,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
