row_number,wikipedia_title,battle_id,status,blocker_count,blockers,rebuild_mode
2616,Bahmani–Vijayanagar War (1417–1419),battle_76278155,ok,0,,wikitext
2617,Siege of Caen (1417),battle_62081833,ok,0,,wikitext
2618,Lam Sơn uprising,battle_38036541,ok,0,,wikitext
2619,Siege of Rouen (1418–1419),battle_573850,ok,0,,wikitext
2620,Battle of La Rochelle (1419),battle_28132950,ok,0,,wikitext
2621,Battle of Nekmíř,battle_6042529,ok,0,,wikitext
2622,Battle of Vyšehrad,battle_633060,ok,0,,wikitext
2623,Battle of Živohoště,battle_50792009,ok,0,,wikitext
2624,Hussite Wars,battle_303005,ok,0,,wikitext
2625,Kashmir Civil War (1419–1420),battle_75647621,ok,0,,wikitext
2626,Second Scutari War,battle_36461506,ok,0,,wikitext
2627,Siege of Ceuta (1419),battle_36794227,ok,0,,wikitext
2628,Ōei Invasion,battle_1822338,ok,0,,wikitext
2629,Battle of Sudoměř,battle_3559375,ok,0,,wikitext
2630,Battle of Tábor,battle_67346841,ok,0,,wikitext
2631,Battle of Vítkov Hill,battle_623591,ok,0,,wikitext
2632,Bavarian War (1420–1422),battle_32934947,ok,0,,wikitext
2633,Lê Ngã rebellion,battle_68470619,ok,0,,wikitext
2634,Moldavian–Ottoman Wars,battle_4458425,ok,0,,wikitext
2635,Battle of Baugé,battle_2721803,ok,0,,wikitext
2636,Battle of Brüx,battle_50792004,ok,0,,wikitext
2637,Battle of Kutná Hora,battle_3244067,ok,0,,wikitext
2638,Siege of Meaux,battle_3348834,ok,0,,wikitext
2639,Battle of Arbedo,battle_12823847,ok,0,,wikitext
2640,Battle of Nebovidy,battle_3323755,ok,0,,wikitext
2641,Battle of Německý Brod,battle_1393450,ok,0,,wikitext
2642,Battle of Yedaya (1422),battle_75685882,ok,0,,wikitext
2643,Golub War,battle_5478550,ok,0,,wikitext
2644,Siege of Constantinople (1422),battle_8095224,ok,0,,wikitext
2645,Siege of Thessalonica (1422–1430),battle_11784376,ok,0,,wikitext
2646,Battle of Cravant,battle_864834,ok,0,,wikitext
2647,Battle of Hořice,battle_3559521,ok,0,,wikitext
2648,Battle of La Brossinière,battle_14842364,ok,0,,wikitext
2649,Siege of Mukha,battle_70361902,ok,0,,wikitext
2650,Siege of Vijayanagar,battle_76448329,ok,0,,wikitext
2651,War of L'Aquila,battle_51320395,ok,0,,wikitext
2652,Wars in Lombardy,battle_4664385,ok,0,,wikitext
2653,Aragonese expedition to Tunisia of 1424,battle_78111457,ok,0,,wikitext
2654,Battle of Verneuil,battle_2504332,ok,0,,wikitext
2655,Battle of Zagonara,battle_7664944,ok,0,,wikitext
2656,Campaigns of Jamal ad-Din II,battle_79140674,ok,0,,wikitext
2657,"John Stewart, Earl of Buchan",battle_5960691,ok,0,,wikitext
2658,Mamluk campaigns against Cyprus (1424–1426),battle_72174163,ok,0,,wikitext
2659,Muscovite War of Succession,battle_34114636,ok,0,,wikitext
2660,Battle of Aussig,battle_3279723,ok,0,,wikitext
2661,Battle of Brouwershaven,battle_2637712,ok,0,,wikitext
2662,Battle of Detern,battle_27919540,ok,0,,wikitext
2663,Battle of Harpsdale,battle_12665714,ok,0,,wikitext
2664,Battle of Saint-James,battle_3321401,ok,0,,wikitext
2665,Battle of Tốt Động – Chúc Động,battle_38036589,ok,0,,wikitext
2666,Dano-Hanseatic War (1426–1435),battle_45243193,ok,0,,wikitext
2667,Battle of Chi Lăng,battle_67213293,ok,0,,wikitext
2668,Battle of Drumnacoub,battle_12681778,ok,0,,wikitext
2669,Battle of Maclodio,battle_6643396,ok,0,,wikitext
2670,Battle of Tachov,battle_3915388,ok,0,,wikitext
2671,Battle of the Echinades (1427),battle_31655048,ok,0,,wikitext
2672,Siege of Montargis,battle_63689968,ok,0,,wikitext
2673,Battle of Kratzau,battle_50792006,ok,0,,wikitext
2674,Loire Campaign (1429),battle_28974679,ok,0,,wikitext
2675,Siege of Golubac,battle_37164406,ok,0,,wikitext
2676,Siege of Gouda (1428),battle_73752242,ok,0,,wikitext
2677,Siege of Orléans (1428–1429),battle_60984,ok,0,,wikitext
2678,Battle of Beaugency (1429),battle_3261476,ok,0,,wikitext
2679,Battle of Jargeau,battle_3256667,ok,0,,wikitext
2680,Battle of Lochaber,battle_18566838,ok,0,,wikitext
2681,Battle of Mamsha,battle_59856589,ok,0,,wikitext
2682,Battle of Meung-sur-Loire,battle_3260887,ok,0,,wikitext
2683,Battle of Palm Sunday,battle_35032433,ok,0,,wikitext
2684,Battle of Patay,battle_1830140,ok,0,,wikitext
2685,Battle of the Herrings,battle_1606934,ok,0,,wikitext
2686,Siege of La Charité,battle_21780986,ok,0,,wikitext
2687,Siege of Malta (1429),battle_45456225,ok,0,,wikitext
2688,Siege of Paris (1429),battle_50526478,ok,0,,wikitext
2689,Siege of Saint-Pierre-le-Moûtier,battle_21794457,ok,0,,wikitext
2690,Battle of Trnava (1430),battle_30101471,ok,0,,wikitext
2691,Fall of Angkor,battle_49316894,ok,0,,wikitext
2692,Siege of Compiègne,battle_4277632,ok,0,,wikitext
2693,Battle of Bulgnéville,battle_32894663,ok,0,,wikitext
2694,Battle of Domažlice,battle_3270336,ok,0,,wikitext
2695,Battle of Ilava,battle_54422496,ok,0,,wikitext
2696,Battle of Inverlochy (1431),battle_23717846,ok,0,,wikitext
2697,Battle of La Higueruela,battle_4595773,ok,0,,wikitext
2698,Battle on the Po (1431),battle_8254099,ok,0,,wikitext
2699,Polish–Teutonic War (1431–1435),battle_27613539,ok,0,,wikitext
2700,Albanian–Ottoman Wars (1432–1479),battle_61916663,ok,0,,wikitext
2701,Battle of Delebio,battle_10838622,ok,0,,wikitext
2702,Battle of San Romano,battle_1530903,ok,0,,wikitext
2703,Lithuanian Civil War (1432–1438),battle_12240976,ok,0,,wikitext
2704,Siege of Djerba (1432),battle_78115912,ok,0,,wikitext
2705,Siege of Pouancé (1432),battle_56344409,ok,0,,wikitext
2706,Battle of Hiltersried,battle_50792005,ok,0,,wikitext
2707,Siege of Plzeň (1433–1434),battle_50792012,ok,0,,wikitext
2708,Battle of Lipany,battle_159066,ok,0,,wikitext
2709,Engelbrekt rebellion,battle_1815222,ok,0,,wikitext
2710,Battle of Gerberoy,battle_3558736,ok,0,,wikitext
2711,Battle of Křeč,battle_50792014,ok,0,,wikitext
2712,Battle of Piperdean,battle_10852424,ok,0,,wikitext
2713,Battle of Ponza (1435),battle_25488802,ok,0,,wikitext
2714,Battle of Wiłkomierz,battle_6011738,ok,0,,wikitext
2715,Siege of Saint-Denis (1435),battle_57124232,ok,0,,wikitext
2716,Luchuan–Pingmian campaigns,battle_6271027,ok,0,,wikitext
2717,Seventh siege of Gibraltar,battle_38320204,ok,0,,wikitext
2718,Siege of Calais (1436),battle_38468959,ok,0,,wikitext
2719,Battle of Belyov,battle_62139606,ok,0,,wikitext
2720,Battle of Tangier (1437),battle_31173167,ok,0,,wikitext
2721,Castilian Civil War of 1437–1445,battle_75132087,ok,0,,wikitext
2722,First Russo-Kazan war (1437–1445),battle_74139647,ok,0,,wikitext
2723,Hungarian–Ottoman War (1437–1442),battle_76107336,ok,0,,wikitext
2724,Russo-Kazan Wars,battle_6961831,ok,0,,wikitext
2725,Battle of Sellnitz,battle_50792007,ok,0,,wikitext
2726,Chanka–Inca War,battle_75740662,ok,0,,wikitext
2727,Dutch–Hanseatic War,battle_5032975,ok,0,,wikitext
2728,Swedish Civil War (1438–1439),battle_78075643,ok,0,,wikitext
2729,Battle of Grotniki,battle_105336,ok,0,,wikitext
2730,Siege of Smederevo (1439),battle_81621642,ok,0,,wikitext
2731,Siege of Älvsborg (1439),battle_77132386,ok,0,,wikitext
2732,Battle of Anghiari,battle_4426704,ok,0,,wikitext
2733,Old Zurich War,battle_1058134,ok,0,,wikitext
2734,Siege of Belgrade (1440),battle_47452256,ok,0,,wikitext
2735,Siege of Novo Brdo (1440–1441),battle_43446999,ok,0,,wikitext
2736,Siege of Tartas,battle_56107242,ok,0,,wikitext
2737,Yūki War,battle_75764135,ok,0,,wikitext
2738,Ayutthaya–Lan Na War (1441–1474),battle_21897533,ok,0,,wikitext
2739,Battle of Craig Cailloch,battle_35023692,ok,0,,wikitext
2740,Battle of Samobor,battle_8762232,ok,0,,wikitext
2741,Siege of Creil,battle_63678593,ok,0,,wikitext
2742,Siege of Pontoise,battle_63678444,ok,0,,wikitext
2743,Battle of the Ialomița,battle_81137468,ok,0,,wikitext
2744,Battle of the Iron Gate,battle_19921721,ok,0,,wikitext
2745,Siege of Dieppe,battle_63688002,ok,0,,wikitext
2746,Bahmani–Vijayanagar War (1443),battle_76505412,ok,0,,wikitext
2747,Battle of Nish (1443),battle_8937565,ok,0,,wikitext
2748,Battle of St. Jakob an der Sihl,battle_7153963,ok,0,,wikitext
2749,Battle of Zlatitsa,battle_44364505,ok,0,,wikitext
2750,Crusade of Varna,battle_10769179,ok,0,,wikitext
2751,Skanderbeg's rebellion,battle_48066312,ok,0,,wikitext
2752,Battle of Kunovica,battle_45338436,ok,0,,wikitext
2753,Battle of St. Jakob an der Birs,battle_1068163,ok,0,,wikitext
2754,Battle of Torvioll,battle_19380370,ok,0,,wikitext
2755,Battle of Varna,battle_159104,ok,0,,wikitext
2756,Siege of Rhodes (1444),battle_55514336,ok,0,,wikitext
2757,Battle of Gomit,battle_3244021,ok,0,,wikitext
2758,Battle of Mokra (1445),battle_21285768,ok,0,,wikitext
2759,Battle of Suzdal,battle_6963673,ok,0,,wikitext
2760,Colla–Inca War,battle_75717688,ok,0,,wikitext
2761,Battle of Arbroath,battle_23160566,ok,0,,wikitext
2762,Battle of Otonetë,battle_22755271,ok,0,,wikitext
2763,Albanian–Venetian War,battle_22828456,ok,0,,wikitext
2764,Ayutthaya invasions of the Malacca Sultanate,battle_79365403,ok,0,,wikitext
2765,Battle of Bosco Marengo,battle_12807247,ok,0,,wikitext
2766,Battle of Damghan (1447),battle_38454539,ok,0,,wikitext
2767,Battle of Nishapur (1447),battle_38454785,ok,0,,wikitext
2768,Milanese War of Succession,battle_62374277,ok,0,,wikitext
2769,Siege of Balkh (1447),battle_38460123,ok,0,,wikitext
2770,Battle of Caravaggio,battle_7987265,ok,0,,wikitext
2771,Battle of Hellín,battle_78777891,ok,0,,wikitext
2772,Battle of Kosovo (1448),battle_797175,ok,0,,wikitext
2773,Battle of Oranik (1448),battle_23123263,ok,0,,wikitext
2774,Battle of Sark,battle_23695715,ok,0,,wikitext
2775,Battle of Tarnab (1448),battle_38460333,ok,0,,wikitext
2776,Deng Maoqi rebellion,battle_78303977,ok,0,,wikitext
2777,Siege of Herat (1448),battle_38460444,ok,0,,wikitext
2778,Siege of Svetigrad,battle_23541919,ok,0,,wikitext
2779,Battle of Alfarrobeira,battle_308540,ok,0,,wikitext
2780,Battle of Castione,battle_33663942,ok,0,,wikitext
2781,First Margrave War,battle_7629681,ok,0,,wikitext
2782,Ghent War (1449–1453),battle_25280621,ok,0,,wikitext
2783,Tumu Crisis,battle_61661,ok,0,,wikitext
2784,Battle of Blanquefort,battle_66418651,ok,0,,wikitext
2785,Battle of Formigny,battle_1097055,ok,0,,wikitext
2786,Jack Cade's Rebellion,battle_424296,ok,0,,wikitext
2787,Siege of Caen (1450),battle_62112732,ok,0,,wikitext
2788,Siege of Cherbourg (1450),battle_66312881,ok,0,,wikitext
2789,Siege of Falaise (1450),battle_66317385,ok,0,,wikitext
2790,Siege of Krujë (1450),battle_4016222,ok,0,,wikitext
2791,Battle of Bazel,battle_38270113,ok,0,,wikitext
2792,Battle of Bealach nam Broig,battle_11448037,ok,0,,wikitext
2793,Battle of Brechin,battle_24520422,ok,0,,wikitext
2794,Battle of Los Alporchones,battle_38866583,ok,0,,wikitext
2795,First siege of Pontevico,battle_75499547,ok,0,,wikitext
2796,Siege of Oudenaarde,battle_48399028,ok,0,,wikitext
2797,Battle of Castillon,battle_1115591,ok,0,,wikitext
2798,Battle of Gavere,battle_3819917,ok,0,,wikitext
2799,Battle of Ghedi,battle_53228357,ok,0,,wikitext
2800,Battle of Polog,battle_27003579,ok,0,,wikitext
2801,Fall of Constantinople,battle_102674,ok,0,,wikitext
2802,Second siege of Pontevico,battle_75499565,ok,0,,wikitext
2803,Third siege of Pontevico,battle_75499575,ok,0,,wikitext
2804,Battle of Chojnice (1454),battle_5424454,ok,0,,wikitext
2805,Battle of Clachnaharry,battle_11570775,ok,0,,wikitext
2806,Battle of Kruševac,battle_22578503,ok,0,,wikitext
2807,Battle of Leskovac,battle_23902316,ok,0,,wikitext
2808,Battle of Ostrvica,battle_73257387,ok,0,,wikitext
2809,Flower war,battle_234655,ok,0,,wikitext
2810,Siege of Malbork (1454),battle_48001426,ok,0,,wikitext
2811,Thirteen Years' War (1454–1466),battle_21744294,ok,0,,wikitext
2812,Battle of Arkinholm,battle_11715593,ok,0,,wikitext
2813,Battle of Eylau (1455),battle_41704361,ok,0,,wikitext
2814,Battle of Skibo and Strathfleet,battle_18582154,ok,0,,wikitext
2815,First Battle of St Albans,battle_30876909,ok,0,,wikitext
2816,Siege of Berat (1455),battle_1674991,ok,0,,wikitext
2817,Wars of the Roses,battle_30275656,ok,0,,wikitext
2818,Battle of Oranik (1456),battle_20380157,ok,0,,wikitext
2819,Siege of Belgrade (1456),battle_794169,ok,0,,wikitext
2820,Siege of Deventer (1456),battle_22050471,ok,0,,wikitext
2821,Battle of Bornholm (1457),battle_34350652,ok,0,,wikitext
2822,Battle of Megiddo (15th century BC),battle_636026,ok,0,,wikitext
2823,Battle of Orbic,battle_3270023,ok,0,,wikitext
2824,Siege of Marienburg (1457–1460),battle_41706595,ok,0,,wikitext
2825,Battle of Devarakonda,battle_76544668,ok,0,,wikitext
2826,Battle of Užice (1458),battle_74836739,ok,0,,wikitext
2827,Battle of Blore Heath,battle_354406,ok,0,,wikitext
2828,Battle of Sarakhs (1459),battle_38401247,ok,0,,wikitext
2829,Rout of Ludford Bridge,battle_577901,ok,0,,wikitext
2830,Siege of Smederevo (1459),battle_73740118,ok,0,,wikitext
2831,Battle of Northampton (1460),battle_575529,ok,0,,wikitext
2832,Battle of Pruszcz Gdański,battle_41760487,ok,0,,wikitext
2833,Battle of Sandwich (1460),battle_822207,ok,0,,wikitext
2834,Battle of Wakefield,battle_50234,ok,0,,wikitext
2835,Battle of the Sarno,battle_48671451,ok,0,,wikitext
2836,Capture of Roxburgh (1460),battle_22804830,ok,0,,wikitext
2837,Siege of Amasra,battle_69543210,ok,0,,wikitext
2838,Siege of Trebizond (1461),battle_39092582,ok,0,,wikitext
2839,Battle of Ferrybridge,battle_584237,ok,0,,wikitext
2840,Battle of Mortimer's Cross,battle_248802,ok,0,,wikitext
2841,Battle of Towton,battle_50236,ok,0,,wikitext
2842,Rebellion of Cao Qin,battle_15272003,ok,0,,wikitext
2843,Second Battle of St Albans,battle_30876923,ok,0,,wikitext
2844,Siege of Shahrukhiya,battle_38547115,ok,0,,wikitext
2845,Battle of Piltown,battle_57996420,ok,0,,wikitext
2846,Battle of Seckenheim,battle_41884524,ok,0,,wikitext
2847,Battle of Troia,battle_79844310,ok,0,,wikitext
2848,Battle of Świecino,battle_4928,ok,0,,wikitext
2849,Catalan Civil War,battle_19548591,ok,0,,wikitext
2850,Eighth siege of Gibraltar,battle_38320620,ok,0,,wikitext
2851,Ottoman conquest of Lesbos,battle_47033082,ok,0,,wikitext
2852,Siege of Hostalric,battle_19308297,ok,0,,wikitext
2853,Battle of Chikhori,battle_14802208,ok,0,,wikitext
2854,Battle of Ključ (1463),battle_74434849,ok,0,,wikitext
2855,Battle of Vistula Lagoon,battle_3559741,ok,0,,wikitext
2856,Georgian civil war of 1463–1490,battle_81481819,ok,0,,wikitext
2857,Ottoman–Venetian War (1463–1479),battle_20683577,ok,0,,wikitext
2858,Siege of Jajce,battle_32394167,ok,0,,wikitext
2859,Siege of Tangier (1463–1464),battle_74428309,ok,0,,wikitext
2860,Battle of Hedgeley Moor,battle_577469,ok,0,,wikitext
2861,Battle of Hexham,battle_248782,ok,0,,wikitext
2862,Battle of Ohrid,battle_31163273,ok,0,,wikitext
2863,Battle of Tannach,battle_12727322,ok,0,,wikitext
2864,Battle of Zvornik (1464),battle_74061943,ok,0,,wikitext
2865,Siege of Jajce (1464),battle_55337410,ok,0,,wikitext
2866,War of the Succession of Stettin,battle_34399322,ok,0,,wikitext
2867,1465 Fez revolt,battle_35591942,ok,0,,wikitext
2868,Ballaban's campaign of 1465,battle_28907088,ok,0,,wikitext
2869,Battle of Meçad (1465),battle_31559565,ok,0,,wikitext
2870,Battle of Montenaken,battle_34255495,ok,0,,wikitext
2871,Battle of Montlhéry,battle_31603763,ok,0,,wikitext
2872,Battle of Vajkal,battle_20129161,ok,0,,wikitext
2873,War of the Public Weal,battle_13572489,ok,0,,wikitext
2874,Ninth siege of Gibraltar,battle_37376570,ok,0,,wikitext
2875,Battle of Baia,battle_1919911,ok,0,,wikitext
2876,Battle of Brustem,battle_34307889,ok,0,,wikitext
2877,Battle of Chapakchur,battle_38508811,ok,0,,wikitext
2878,Battle of Molinella,battle_36298931,ok,0,,wikitext
2879,Mehmed II's 1467 Albanian campaign,battle_4016240,ok,0,,wikitext
2880,Siege of Krujë (1466–1467),battle_4016236,ok,0,,wikitext
2881,Yi Siae's Rebellion,battle_68616949,ok,0,,wikitext
2882,Ōnin War,battle_414461,ok,0,,wikitext
2883,Anfa expedition (1468),battle_72813260,ok,0,,wikitext
2884,Bohemian–Hungarian War (1468–1478),battle_36564281,ok,0,,wikitext
2885,Kazakh War of Independence,battle_66120638,ok,0,,wikitext
2886,Anglo-Hanseatic War,battle_14076996,ok,0,,wikitext
2887,Battle of Edgcote,battle_575962,ok,0,,wikitext
2888,Battle of Qarabagh,battle_38412432,ok,0,,wikitext
2889,Battle of Vilémov,battle_74653310,ok,0,,wikitext
2890,Battle of Corpach,battle_18679623,ok,0,,wikitext
2891,Battle of Lipnic,battle_3258832,ok,0,,wikitext
2892,Battle of Losecoat Field,battle_582552,ok,0,,wikitext
2893,Chimor–Inca War,battle_59869767,ok,0,,wikitext
2894,Dano-Swedish War (1470–1471),battle_29544077,ok,0,,wikitext
2895,Siege of Negroponte (1470),battle_3244104,ok,0,,wikitext
2896,Battle of Barnet,battle_50072,ok,0,,wikitext
2897,Battle of Brunkeberg,battle_3295983,ok,0,,wikitext
2898,Battle of Shelon,battle_2895534,ok,0,,wikitext
2899,Battle of Tewkesbury,battle_50071,ok,0,,wikitext
2900,Battle of the Maule,battle_4179046,ok,0,,wikitext
2901,Champa–Đại Việt War (1471),battle_15869004,ok,0,,wikitext
2902,Conquest of Asilah,battle_28846443,ok,0,,wikitext
2903,Battle of Otlukbeli,battle_13401314,ok,0,,wikitext
2904,Battle of Tlatelolco,battle_13077014,ok,0,,wikitext
2905,Battle of Héricourt,battle_2585485,ok,0,,wikitext
2906,Burgundian Wars,battle_1082829,ok,0,,wikitext
2907,Siege of Neuss,battle_2585523,ok,0,,wikitext
2908,Siege of Shkodra (1474),battle_36735856,ok,0,,wikitext
2909,Battle of Vaslui,battle_2668796,ok,0,,wikitext
2910,Battle on the Planta,battle_2585435,ok,0,,wikitext
2911,Siege of Burgos (1475),battle_57074502,ok,0,,wikitext
2912,War of the Castilian Succession,battle_6871959,ok,0,,wikitext
2913,Battle of Grandson,battle_2585452,ok,0,,wikitext
2914,Battle of Morat,battle_1648847,ok,0,,wikitext
2915,Battle of Toro,battle_28269246,ok,0,,wikitext
2916,Battle of Valea Albă,battle_2591827,ok,0,,wikitext
2917,Siege of Neamț Citadel,battle_81942692,ok,0,,wikitext
2918,Austrian–Hungarian War (1477–1488),battle_36253902,ok,0,,wikitext
2919,Battle of Nancy,battle_9180881,ok,0,,wikitext
2920,Siege of Krujë (1477–1478),battle_4016247,ok,0,,wikitext
2921,War of the Burgundian Succession,battle_46679692,ok,0,,wikitext
2922,Battle of Champions,battle_13052049,ok,0,,wikitext
2923,Battle of Giornico,battle_1312385,ok,0,,wikitext
2924,Battle of Guinea,battle_29653746,ok,0,,wikitext
2925,Battle of Khoy (1478),battle_69851337,ok,0,,wikitext
2926,Battle of Sakainehara,battle_22074679,ok,0,,wikitext
2927,Demak–Majapahit conflicts,battle_52809917,ok,0,,wikitext
2928,Siege of Shkodra,battle_32072613,ok,0,,wikitext
2929,Battle of Breadfield,battle_9703054,ok,0,,wikitext
2930,Battle of Guinegate (1479),battle_9312159,ok,0,,wikitext
2931,Đại Việt–Lan Xang War (1479–1484),battle_55170793,ok,0,,wikitext
2932,1480 Sarai raid,battle_77813526,ok,0,,wikitext
2933,Battle of Bloody Bay,battle_11744852,ok,0,,wikitext
2934,Battle of Lagabraad,battle_59836042,ok,0,,wikitext
2935,Battle of Tarbat,battle_12735075,ok,0,,wikitext
2936,Battle of Urfa (1480),battle_68695587,ok,0,,wikitext
2937,Livonian–Russian war of 1480–1481,battle_67713109,ok,0,,wikitext
2938,Ottoman conquest of Otranto,battle_9945875,ok,0,,wikitext
2939,Saltpeter War (Mexico),battle_34861818,ok,0,,wikitext
2940,Siege of Rhodes (1480),battle_8426266,ok,0,,wikitext
2941,Battle of Westbroek,battle_4047748,ok,0,,wikitext
2942,Utrecht war of 1481–83,battle_34957511,ok,0,,wikitext
2943,Granada War,battle_20448910,ok,0,,wikitext
2944,Siege of Hainburg,battle_32350923,ok,0,,wikitext
2945,War of Ferrara (1482–1484),battle_3203982,ok,0,,wikitext
2946,Battle of Aradeti,battle_57769883,ok,0,,wikitext
2947,Battle of Lucena,battle_57671062,ok,0,,wikitext
2948,Battle of Una,battle_43580068,ok,0,,wikitext
2949,Buckingham's rebellion,battle_30544737,ok,0,,wikitext
2950,Battle of Leitzersdorf,battle_32272009,ok,0,,wikitext
2951,Battle of Lochmaben Fair,battle_23786681,ok,0,,wikitext
2952,Adana campaign,battle_54820336,ok,0,,wikitext
2953,Battle of Blar Na Pairce,battle_18581860,ok,0,,wikitext
2954,Battle of Bosworth Field,battle_3793,ok,0,,wikitext
2955,Battle of Cătlăbuga,battle_16547491,ok,0,,wikitext
2956,Mad War,battle_13502116,ok,0,,wikitext
2957,Ottoman–Mamluk War (1485–1491),battle_28885395,ok,0,,wikitext
2958,Polish–Ottoman War (1485–1503),battle_42883631,ok,0,,wikitext
