score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags,rank,rank_role_weighted,rank_change_vs_hierarchical_trust_v2,score_normalized,score_role_weighted,role_adjustment_factor,mean_role_confidence,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,broad_page_contribution_share,battle_siege_page_contribution_share,strict_eligibility,exclude_from_headline_ranking,recommended_action
solid,acmd_94102c51a631,Walter Model,https://en.wikipedia.org/wiki/Walter_Model,world_wars,20,9,10,0,1,16,0.8,0.1058258861807309,50.04686035613871,95.97000937207125,79.03780068728523,29.194001874414244,94.3767572633552,99.71883786316776,57.63823805060918,4,0.4812680115273774,operation_heavy,,141,316,175,68.74601686972821,38.34243639626775,0.6447866812276112,0.46,principal_field_commander,0.5119705605171798,0.32319321339629925,0.0,0.487539,0.512461,eligible_field_commander,False,add_high_level_page_caveat
qualified,acmd_e13d6c509d2d,Philippe de La Mothe-Houdancourt,https://en.wikipedia.org/wiki/Philippe_de_La_Mothe-Houdancourt,early_modern,7,5,0,0,2,6,0.8571428571428571,0.101807261594466,49.2970946579194,48.21930646672914,54.99843798812871,66.44798500468603,38.80037488284911,64.1518275538894,73.43017806935333,16,0.1228070175438596,battle_dominant,,424,317,-107,51.40454545454545,38.33851858846766,0.8403601358970368,0.55,principal_field_commander,0.9785780797711932,0.021421920228806807,0.0,0.002615,0.997385,eligible_field_commander,False,retain
solid,acmd_db122e03fe49,Toyotomi Hideyoshi,https://en.wikipedia.org/wiki/Toyotomi_Hideyoshi,early_modern,16,15,0,0,1,11,0.6875,0.1631435711027638,56.60731021555764,89.97188378631678,48.54732895970009,81.30271790065603,92.36176194939084,47.46954076850984,27.835051546391757,23,0.022801302931596,battle_dominant,,184,318,134,66.00187441424553,38.333249079388864,0.6511746258381663,0.5676470588235294,wing_or_corps_commander,0.973632761030015,0.02636723896998507,0.0,0.034681,0.965319,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_ffe0c002944a,Humayun,https://en.wikipedia.org/wiki/Humayun,early_modern,7,7,0,0,0,5,0.7142857142857143,0.1842926695112078,59.512652296157455,65.04217432052484,47.922524211184005,89.31583880037488,58.90346766635426,18.181818181818183,32.3805060918463,29,0.0,battle_dominant,,353,319,-34,54.86974695407685,38.31746706267605,0.7868563857416945,0.55,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_abc32ff8ceac,Benedict Arnold,https://en.wikipedia.org/wiki/Benedict_Arnold,early_modern,9,8,0,0,1,6,0.6666666666666666,0.1530915816757845,55.38894095595126,59.8875351452671,54.99843798812871,39.22211808809747,68.50984067478912,18.181818181818183,30.2717900656045,6,0.0,battle_dominant,,399,320,-79,52.26335520149953,38.31321208169194,0.8145331558258424,0.6000000000000001,principal_field_commander,0.9870356183175403,0.01296438168245967,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_76e339707669,Sepp Dietrich,https://en.wikipedia.org/wiki/Sepp_Dietrich,world_wars,8,5,3,0,0,6,0.75,0.2685216930241665,70.29053420805998,65.5107778819119,63.12089971883787,22.492970946579195,64.7610121836926,89.12839737582006,41.37769447047798,3,0.3243243243243243,mixed_profile,,265,321,56,59.97,38.263992355257926,0.7202000502710225,0.54375,principal_field_commander,0.740353406783499,0.1782866549367614,0.0,0.242683,0.757317,eligible_field_commander,False,retain
solid,acmd_bf7172420bae,John Gorham,https://en.wikipedia.org/wiki/John_Gorham_(military_officer),early_modern,5,4,0,0,1,5,1.0,0.4000000000000001,91.94001874414246,39.55014058106842,48.54732895970009,97.37582005623244,10.028116213683225,47.46954076850984,88.89409559512652,46,0.0804597701149425,battle_dominant,,259,322,63,60.50798500468603,38.260870146727804,0.7226601370997743,0.5,principal_field_commander,0.9606641200107728,0.039335879989227156,0.0,0.039336,0.960664,eligible_field_commander,False,retain
qualified,acmd_faefd0a03968,José María Morelos,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Morelos,revolutionary_napoleonic,9,9,0,0,0,9,1.0,0.2796186303941145,71.69634489222118,45.45454545454545,21.46204311152765,34.817244611059046,74.92970946579194,18.181818181818183,88.89409559512652,5,0.0,battle_dominant,,427,323,-104,51.305529522024365,38.20983552538171,0.8286518238572169,0.595,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_8f1d5787b201,Jahan Khan Popalzai,https://en.wikipedia.org/wiki/Jahan_Khan_Popalzai,early_modern,8,8,0,0,0,6,0.75,0.0874387097226753,46.57919400187441,67.94751640112466,39.80006248047485,63.68322399250235,68.50984067478912,18.181818181818183,37.76944704779756,15,0.0,battle_dominant,,425,324,-101,51.39456419868792,38.14426726601837,0.835195235184252,0.5545454545454546,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_ed73f6cea326,Harald Hardrada,https://en.wikipedia.org/wiki/Harald_Hardrada,medieval,8,8,0,0,0,3,0.375,0.1483621473834523,54.73289597000937,43.01780693533271,44.89222118088097,94.61105904404874,68.50984067478912,18.181818181818183,2.7179006560449857,36,0.0,battle_dominant,,465,325,-140,49.57773195876289,38.04402348224513,0.85,0.6111111111111112,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_0ad906d64a86,Boris Yeltsin,https://en.wikipedia.org/wiki/Boris_Yeltsin,contemporary,10,5,0,0,5,5,0.5,0.1880389439755915,59.8875351452671,73.00843486410497,82.89597000937208,45.54826616682287,55.52952202436738,84.77038425492034,11.199625117150893,8,0.2592592592592592,mixed_profile,,266,326,60,59.95297094657919,38.041855764166634,0.7383601847994772,0.4375,principal_field_commander,0.8580271722789751,0.14197282772102496,0.0,0.042958,0.957042,eligible_field_commander,False,retain
qualified,acmd_cd316d618edf,"Prince Frederick, Duke of York and Albany",https://en.wikipedia.org/wiki/Prince_Frederick%2C_Duke_of_York_and_Albany,revolutionary_napoleonic,18,18,0,0,0,16,0.8888888888888888,-0.0877207110052491,26.054358013120897,94.84536082474226,47.922524211184005,39.22211808809747,95.31396438612931,18.181818181818183,68.9784442361762,6,0.0,battle_dominant,,408,327,-81,52.123711340206185,37.95046835413269,0.8089828213675437,0.6,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_9b2a4c3d99da,İsmet İnönü,https://en.wikipedia.org/wiki/%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,world_wars,9,6,0,0,3,6,0.6666666666666666,0.0856371160051948,46.29803186504217,75.07029053420806,64.90159325210871,34.817244611059046,61.668228678537965,75.72633552014996,26.14807872539831,5,0.1489361702127659,mixed_profile,,370,328,-42,54.26636363636363,37.92006024133906,0.8005076974572012,0.4916666666666667,principal_field_commander,0.8900171054604472,0.10998289453955282,0.0,0.104613,0.895387,eligible_field_commander,False,retain
qualified,acmd_447a98350ccc,Antonio López de Santa Anna,https://en.wikipedia.org/wiki/Antonio_L%C3%B3pez_de_Santa_Anna,long_nineteenth_century,13,10,0,0,3,7,0.5384615384615384,-0.2246387653774773,13.027179006560448,82.28678537956888,64.90159325210871,70.80599812558576,84.91096532333646,75.72633552014996,18.697282099343955,18,0.0950226244343891,battle_dominant,,390,329,-61,52.941893158388,37.905606909910595,0.8083702793696125,0.5428571428571429,principal_field_commander,0.9656493464346508,0.03435065356534921,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_fe6875ab3f2a,Eumenes II,https://en.wikipedia.org/wiki/Eumenes_II,ancient,6,4,0,0,2,4,0.6666666666666666,0.3555555555555556,85.52014995313965,31.818181818181817,54.99843798812871,82.75538894095595,15.979381443298967,64.1518275538894,16.869728209934394,24,0.1489361702127659,mixed_profile,,342,330,-12,55.50316776007497,37.86409223689517,0.7796536669365568,0.5,principal_field_commander,0.8436748154145708,0.15632518458542916,0.0,0.189905,0.810095,eligible_field_commander,False,retain
solid,acmd_f484f1c46227,Bai Chongxi,https://en.wikipedia.org/wiki/Bai_Chongxi,world_wars,15,9,2,0,4,11,0.7333333333333333,-0.0498912091638278,30.927835051546392,92.78350515463916,96.04810996563576,73.33645735707591,87.20712277413308,91.61199625117152,38.42549203373945,19,0.25,mixed_profile,,146,331,185,68.44142455482663,37.84392983623538,0.6369856772402419,0.4722222222222222,wing_or_corps_commander,0.7535563007228836,0.10729157303090882,0.0,0.24455900000000003,0.755441,eligible_field_commander,False,retain
qualified,acmd_26da5f8ce7fd,Oscar Griswold,https://en.wikipedia.org/wiki/Oscar_Griswold,world_wars,6,5,1,0,0,6,1.0,0.4363636363636363,94.23617619493908,42.87722586691659,54.99843798812871,15.510777881911904,40.11246485473289,71.69634489222118,88.89409559512652,2,0.1379310344827586,battle_dominant,,271,332,61,59.65818181818181,37.83147747769808,0.7155286719635218,0.545,principal_field_commander,0.9377606761187601,0.0,0.0,0.062239,0.937761,eligible_field_commander,False,retain
qualified,acmd_cde9e4010e5d,Sancho d'Avila,https://en.wikipedia.org/wiki/Sancho_d%27Avila,early_modern,6,5,0,0,1,4,0.6666666666666666,0.3555555555555556,85.52014995313965,21.087160262418,42.752264917213374,55.95126522961574,34.77038425492034,47.46954076850984,33.73945641986879,12,0.0654205607476635,battle_dominant,,450,333,-117,50.05169634489222,37.82574272466199,0.8416521369681323,0.5916666666666667,principal_field_commander,0.9814491932625166,0.018550806737483397,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_bacdcb56b57f,Nikolai Ruzsky,https://en.wikipedia.org/wiki/Nikolai_Ruzsky,world_wars,10,10,0,0,0,7,0.7,0.3246602665958085,79.94376757263355,65.41705716963449,33.34895345204623,15.510777881911904,80.50609184629803,18.181818181818183,30.2717900656045,2,0.0,battle_dominant,,340,334,-6,55.57357075913778,37.798113084204175,0.7566725971909419,0.5954545454545456,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
solid,acmd_b870b50798ee,Robert L. Eichelberger,https://en.wikipedia.org/wiki/Robert_L._Eichelberger,world_wars,9,9,0,0,0,9,1.0,0.5142857142857143,99.06279287722587,74.13308341143393,44.89222118088097,22.492970946579195,74.92970946579194,18.181818181818183,88.89409559512652,3,0.0,battle_dominant,,158,335,177,67.96344892221181,37.78496819801554,0.6286475018106112,0.5375,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_618ee3c4c03e,Trần Văn Trà,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_Tr%C3%A0,cold_war,12,3,7,0,2,6,0.5,-0.1545809773798688,18.650421743205246,70.66541705716963,75.49203373945643,50.32802249297095,76.61668228678538,98.78163074039362,4.873477038425492,10,0.6774193548387097,operation_heavy,higher_level_dependent | thin_battle_anchor,511,336,-175,47.931396438612936,37.78421092032694,0.8940345008630697,0.5269230769230769,overall_commander,0.8225396218248027,0.0,0.0,0.6638270000000001,0.336173,ambiguous_requires_review,False,add_high_level_page_caveat
qualified,acmd_71af7bd0be1c,Constantine the Great,https://en.wikipedia.org/wiki/Constantine_the_Great,ancient,7,7,0,0,0,5,0.7142857142857143,0.4,90.81537019681348,19.21274601686973,23.570759137769446,55.95126522961574,58.90346766635426,18.181818181818183,32.3805060918463,12,0.0,battle_dominant,,493,337,-156,48.64742268041237,37.73215721649485,0.8500000000000001,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_6616c2cebe63,Bhai Daya Singh,https://en.wikipedia.org/wiki/Daya_Singh,early_modern,7,7,0,0,0,7,1.0,0.1968515685216784,60.824742268041234,66.54170571696345,33.34895345204623,70.80599812558576,58.90346766635426,18.181818181818183,88.89409559512652,18,0.0,battle_dominant,,357,338,-19,54.783636363636354,37.70809153936667,0.763273783299719,0.6071428571428571,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
solid,acmd_8e02c61ad395,Radomir Putnik,https://en.wikipedia.org/wiki/Radomir_Putnik,long_nineteenth_century,9,5,2,0,2,7,0.7777777777777778,0.3325278288410506,80.78725398313027,68.3223992502343,90.37800687285224,22.492970946579195,62.69915651358951,87.91002811621368,63.07403936269915,3,0.3150684931506849,mixed_profile,,136,339,203,69.04909090909089,37.69536571453633,0.630142170246767,0.4653846153846154,wing_or_corps_commander,0.7851892133508979,0.21481078664910216,0.0,0.162129,0.837871,eligible_field_commander,False,retain
qualified,acmd_90389e35d560,Quintus Fabius Maximus Rullianus,https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Rullianus,ancient,5,5,0,0,0,4,0.8,0.3555555555555555,84.20805998125586,21.087160262418,27.553889409559517,90.72164948453609,25.44517338331772,18.181818181818183,48.50046860356139,30,0.0,battle_dominant,,482,340,-142,49.03417057169635,37.68480317478913,0.8499999999999999,0.6166666666666667,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_648481c38482,Honda Tadakatsu,https://en.wikipedia.org/wiki/Honda_Tadakatsu,early_modern,10,9,0,0,1,9,0.9,0.327103398246249,80.31865042174321,79.94376757263355,48.54732895970009,94.61105904404874,77.4601686972821,47.46954076850984,69.68134957825679,36,0.0374331550802139,battle_dominant,,97,341,244,73.56513589503281,37.68408331725656,0.5779283288608571,0.5454545454545454,wing_or_corps_commander,0.9628285588185755,0.0,0.0,0.043681,0.956319,eligible_field_commander,False,retain
qualified,acmd_f9dc4d5f27c4,Zamorin,https://en.wikipedia.org/wiki/Zamorin,early_modern,8,7,0,0,1,7,0.875,-0.30048330148356,6.279287722586692,69.77507029053422,76.7572633552015,99.10965323336455,63.63636363636363,47.46954076850984,63.448922211808814,262,0.0476190476190476,battle_dominant,,444,342,-102,50.46727272727272,37.60341711068035,0.8343321898557089,0.5722222222222223,principal_field_commander,0.9651826441237974,0.03481735587620254,0.0,0.03598,0.96402,eligible_field_commander,False,retain
qualified,acmd_a34963a42575,Mikhail Dmitrievich Gorchakov,https://en.wikipedia.org/wiki/Mikhail_Dmitrievich_Gorchakov,long_nineteenth_century,8,7,0,0,1,8,1.0,-0.1481343208197987,19.0253045923149,78.44423617619493,63.12089971883787,84.20805998125586,63.63636363636363,47.46954076850984,88.89409559512652,25,0.0476190476190476,battle_dominant,,367,343,-24,54.442361761949385,37.56492013536399,0.7733736635505617,0.5687500000000001,principal_field_commander,0.9747240361749658,0.025275963825034192,0.0,0.025276,0.974724,eligible_field_commander,False,retain
qualified,acmd_0f348c5a30d9,Étienne Maurice Gérard,https://en.wikipedia.org/wiki/%C3%89tienne_Maurice_G%C3%A9rard,revolutionary_napoleonic,6,6,0,0,0,6,1.0,0.1974216700321012,60.91846298031866,58.99718837863168,56.46672914714153,75.72633552014996,44.56419868791003,18.181818181818183,88.89409559512652,20,0.0,battle_dominant,,319,344,25,56.71363636363637,37.48613661292798,0.7395493071027275,0.5750000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_544016edc85c,Creighton Abrams,https://en.wikipedia.org/wiki/Creighton_Abrams,cold_war,6,1,4,0,1,3,0.5,0.2396789342318633,66.82286785379569,1.9681349578256797,75.80443611371446,88.0506091846298,14.011246485473288,94.42361761949392,30.2717900656045,28,0.7802197802197803,operation_heavy,higher_level_dependent | thin_battle_anchor,459,345,-114,49.88779756326148,37.381864009780486,0.8523057305106276,0.5166666666666667,principal_field_commander,0.7060899233541742,0.0,0.0,0.425513,0.574486,ambiguous_requires_review,False,add_high_level_page_caveat
qualified,acmd_f16ac779f15b,Otto Liman von Sanders,https://en.wikipedia.org/wiki/Otto_Liman_von_Sanders,world_wars,17,16,1,0,0,14,0.8235294117647058,-0.0762283687183702,27.085285848172447,94.18931583880038,54.99843798812871,22.492970946579195,93.81443298969072,71.69634489222118,52.57731958762887,3,0.0476190476190476,battle_dominant,,376,346,-30,54.00656044985941,37.28952948097114,0.769854169226589,0.5875,principal_field_commander,0.935651417048288,0.06434858295171199,0.0,0.068747,0.931253,eligible_field_commander,False,retain
qualified,acmd_d1f05089207b,"François Sébastien Charles Joseph de Croix, Count of Clerfayt",https://en.wikipedia.org/wiki/Fran%C3%A7ois_S%C3%A9bastien_Charles_Joseph_de_Croix%2C_Count_of_Clerfayt,revolutionary_napoleonic,15,15,0,0,0,12,0.8,0.0316889348732358,39.831302717900655,88.09746954076851,33.34895345204623,22.492970946579195,92.2211808809747,18.181818181818183,48.50046860356139,3,0.0,battle_dominant,,466,347,-119,49.55857544517338,37.24746295843138,0.8344123097860142,0.6029411764705882,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_b57f51f3c45a,"William Louis, Count of Nassau-Dillenburg",https://en.wikipedia.org/wiki/William_Louis%2C_Count_of_Nassau-Dillenburg,early_modern,7,7,0,0,0,7,1.0,0.0325237946459565,39.92502343017807,60.91846298031866,33.34895345204623,81.30271790065603,58.90346766635426,18.181818181818183,88.89409559512652,23,0.0,battle_dominant,,498,348,-150,48.53636363636363,37.19478053977272,0.85,0.6062500000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_97679800d3af,Tughril I,https://en.wikipedia.org/wiki/Tughril_I,medieval,6,6,0,0,0,6,1.0,0.219078546033007,63.82380506091846,33.50515463917525,27.553889409559517,73.33645735707591,44.56419868791003,18.181818181818183,88.89409559512652,19,0.0,battle_dominant,,512,349,-163,47.838181818181816,37.10448977272728,0.8500000000000001,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_432fdd2c3a4f,Attila the Hun,https://en.wikipedia.org/wiki/Attila,ancient,5,5,0,0,0,4,0.8,0.3555555555555555,84.20805998125586,22.774133083411435,33.34895345204623,68.79100281162137,25.44517338331772,18.181818181818183,48.50046860356139,17,0.0,battle_dominant,,513,350,-163,47.82635426429241,37.095316026241804,0.8500000000000001,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_585b91047889,"Prince Emanuele Filiberto, Duke of Aosta",https://en.wikipedia.org/wiki/Prince_Emanuele_Filiberto%2C_Duke_of_Aosta,world_wars,8,8,0,0,0,7,0.875,0.2338328149264107,65.97938144329896,46.20431115276476,33.34895345204623,15.510777881911904,68.50984067478912,18.181818181818183,64.43298969072166,2,0.0,battle_dominant,,514,351,-163,47.81349578256795,37.085342666354265,0.85,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_fd8a7dcfc288,Jan Smuts,https://en.wikipedia.org/wiki/Jan_Smuts,world_wars,8,5,0,0,3,4,0.5,0.0999190020930877,49.01593252108716,45.59512652296158,76.7572633552015,63.68322399250235,48.35988753514527,75.72633552014996,11.199625117150893,15,0.1735537190082644,mixed_profile,,412,352,-60,51.86738519212746,37.05544220451474,0.8218241193176102,0.4772727272727273,principal_field_commander,0.9373869318169118,0.0626130681830883,0.0,0.026825,0.973175,eligible_field_commander,False,retain
