rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags,broad_page_contribution_share,battle_siege_page_contribution_share,strict_eligibility,exclude_from_headline_ranking,recommended_action,high_level_cap,high_level_cap_adjustment_factor,score_high_level_capped,rank_high_level_capped,rank_change_vs_hierarchical_trust_v2
961,27.76744142455483,qualified,acmd_afcb8521dea3,Wilhelm Ritter von Leeb,https://en.wikipedia.org/wiki/Wilhelm_Ritter_von_Leeb,world_wars,5,3,2,0,0,3,0.6,-0.1307754293133316,20.712277413308342,21.602624179943767,54.99843798812871,15.510777881911904,14.526710402999065,83.0834114339269,20.61855670103093,2,0.3478260869565218,operation_heavy,,0.319093,0.680907,eligible_field_commander,False,retain,0.4,1.0,27.76744142455483,927,-34
962,27.577150890346765,qualified,acmd_fd1ea34edeca,Pierre-Charles Villeneuve,https://en.wikipedia.org/wiki/Pierre-Charles_Villeneuve,revolutionary_napoleonic,5,4,0,0,1,3,0.6,-0.0324941183132772,32.52108716026242,9.700093720712278,42.752264917213374,42.68978444236176,10.028116213683225,47.46954076850984,12.886597938144329,7,0.0804597701149425,battle_dominant,,0.301874,0.698126,eligible_field_commander,False,retain,0.4,1.0,27.577150890346765,928,-34
963,27.54543580131209,qualified,acmd_87f5374da03a,Datis,https://en.wikipedia.org/wiki/Datis,ancient,5,4,1,0,0,3,0.6,-0.0523814111712835,30.45923149015933,9.700093720712278,42.752264917213374,29.194001874414244,17.94751640112465,71.69634489222118,12.886597938144329,4,0.1666666666666666,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,27.54543580131209,929,-34
964,27.430909090909086,qualified,acmd_68dee10020d1,Tulayha ibn Khuwaylid,https://en.wikipedia.org/wiki/Tulayha_ibn_Khuwaylid,medieval,5,5,0,0,0,5,1.0,-0.1887896796009592,15.932521087160262,26.94470477975633,33.34895345204623,50.32802249297095,25.44517338331772,18.181818181818183,88.89409559512652,10,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,27.430909090909086,930,-34
965,27.28819119025305,qualified,acmd_70139042f10d,Benny Peled,https://en.wikipedia.org/wiki/Benny_Peled,cold_war,5,3,1,0,1,4,0.8,-0.1883411779386226,16.026241799437678,20.05623242736645,53.34270540456108,22.492970946579195,6.279287722586692,78.25679475164011,66.68228678537957,3,0.2771084337349397,mixed_profile,,0.266036,0.733964,eligible_field_commander,False,retain,0.4,1.0,27.28819119025305,931,-34
966,27.148997188378637,qualified,acmd_d30f3a086cec,Mihail Savov,https://en.wikipedia.org/wiki/Mihail_Savov,long_nineteenth_century,5,3,0,0,2,4,0.8,0.0250921621976967,38.612933458294286,9.465791940018743,42.752264917213374,2.6241799437675724,2.95220243673852,64.1518275538894,66.68228678537957,0,0.1891891891891891,mixed_profile,,0.042629,0.957371,eligible_field_commander,False,retain,0.4,1.0,27.148997188378637,932,-34
967,27.12697282099344,qualified,acmd_1df970e937b0,Raghoji II of Nagpur,https://en.wikipedia.org/wiki/Raghoji_II_of_Nagpur,revolutionary_napoleonic,5,4,0,0,1,5,1.0,-0.2646471555834658,9.934395501405811,28.39737582005623,42.752264917213374,45.54826616682287,10.028116213683225,47.46954076850984,88.89409559512652,8,0.0804597701149425,battle_dominant,,0.059217,0.940783,eligible_field_commander,False,retain,0.4,1.0,27.12697282099344,933,-34
969,27.023898781630734,qualified,acmd_a57c02d20721,Aleksei Evert,https://en.wikipedia.org/wiki/Aleksei_Evert,world_wars,5,4,1,0,0,3,0.6,0.0284829283786599,39.22211808809747,1.7806935332708531,38.7691346454233,15.510777881911904,17.94751640112465,71.69634489222118,23.523898781630734,2,0.1666666666666666,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,27.023898781630734,934,-35
970,26.861799437675725,qualified,acmd_ca4592515ddd,Hugh Roe O'Donnell,https://en.wikipedia.org/wiki/Hugh_Roe_O%27Donnell,early_modern,5,5,0,0,0,4,0.8,-0.0275233166872619,32.98969072164948,17.10402999062793,23.570759137769446,42.68978444236176,25.44517338331772,18.181818181818183,48.50046860356139,7,0.0,battle_dominant,,0.0,1.0,eligible_siege_or_engineering_commander,False,retain,0.4,1.0,26.861799437675725,935,-35
511,47.931396438612936,qualified,acmd_618ee3c4c03e,Trần Văn Trà,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_Tr%C3%A0,cold_war,12,3,7,0,2,6,0.5,-0.1545809773798688,18.650421743205246,70.66541705716963,75.49203373945643,50.32802249297095,76.61668228678538,98.78163074039362,4.873477038425492,10,0.6774193548387097,operation_heavy,higher_level_dependent | thin_battle_anchor,0.663827,0.336173,ambiguous_requires_review,False,add_high_level_page_caveat,0.4,0.5602883333333335,26.85540222492972,936,425
971,26.669746954076853,qualified,acmd_de6e34f0975b,Joseph Achuzie,https://en.wikipedia.org/wiki/Joseph_Achuzie,cold_war,5,2,2,0,1,4,0.8,-0.0717430948879171,28.116213683224,1.0309278350515465,53.34270540456108,15.510777881911904,1.499531396438613,81.81818181818183,66.68228678537957,2,0.4366197183098592,operation_heavy,,0.360658,0.639342,eligible_field_commander,False,retain,0.4,1.0,26.669746954076853,937,-34
972,26.666223055295216,qualified,acmd_422bed77f1e1,"Friedrich Wilhelm, Fürst zu Hohenlohe-Kirchberg",https://en.wikipedia.org/wiki/Friedrich_Wilhelm%2C_F%C3%BCrst_zu_Hohenlohe-Kirchberg,revolutionary_napoleonic,5,5,0,0,0,4,0.8,-0.0363895257453853,31.865042174320525,26.28865979381444,33.34895345204623,15.510777881911904,25.44517338331772,18.181818181818183,48.50046860356139,2,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,26.666223055295216,938,-34
973,26.63803186504217,qualified,acmd_f89716974139,Bartolomé Mitre,https://en.wikipedia.org/wiki/Bartolom%C3%A9_Mitre,long_nineteenth_century,5,4,0,0,1,4,0.8,-0.0164111572766021,34.02061855670103,16.869728209934394,38.7691346454233,15.510777881911904,10.028116213683225,47.46954076850984,43.11152764761012,2,0.0804597701149425,battle_dominant,,0.086437,0.913563,eligible_field_commander,False,retain,0.4,1.0,26.63803186504217,939,-34
974,26.57900656044986,qualified,acmd_2c3c97602082,Kirill Moskalenko,https://en.wikipedia.org/wiki/Kirill_Moskalenko,world_wars,5,4,1,0,0,3,0.6,-0.0310934711905345,32.708528584817245,6.747891283973758,42.752264917213374,15.510777881911904,17.94751640112465,71.69634489222118,23.523898781630734,2,0.1666666666666666,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,26.57900656044986,940,-34
975,26.55257731958763,qualified,acmd_51569e7f4248,"Enrique O'Donnell, Conde de La Bisbal",https://en.wikipedia.org/wiki/Enrique_O%27Donnell%2C_Conde_de_La_Bisbal,revolutionary_napoleonic,5,5,0,0,0,5,1.0,0.0651696311574735,43.58013120899719,3.0459231490159326,21.46204311152765,22.492970946579195,25.44517338331772,18.181818181818183,88.89409559512652,3,0.0,battle_dominant,,0.0,1.0,eligible_siege_or_engineering_commander,False,retain,0.4,1.0,26.55257731958763,941,-34
976,26.44774133083411,qualified,acmd_cff9b7adff32,Quizquiz,https://en.wikipedia.org/wiki/Quizquiz,early_modern,7,6,0,0,1,4,0.5714285714285714,-0.1240038104707874,21.743205248359885,19.868791002811623,38.7691346454233,15.510777881911904,51.452671040299904,47.46954076850984,19.21274601686973,2,0.0551181102362204,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,26.44774133083411,942,-34
977,26.446860356138703,qualified,acmd_3dd8ee0aa526,Mariano Matamoros y Guridi,https://en.wikipedia.org/wiki/Mariano_Matamoros,revolutionary_napoleonic,5,5,0,0,0,5,1.0,0.0535252208342989,41.89315838800375,10.074976569821931,21.46204311152765,15.510777881911904,25.44517338331772,18.181818181818183,88.89409559512652,2,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,26.446860356138703,943,-34
979,26.41866916588566,qualified,acmd_9f2c5e079679,YouTube,https://en.wikipedia.org/wiki/YouTube,contemporary,5,5,0,0,0,3,0.6,-0.1011262177912835,24.179943767572635,14.104967197750703,39.80006248047485,52.95220243673852,25.44517338331772,18.181818181818183,16.869728209934394,11,0.0,battle_dominant,,0.0,1.0,eligible_siege_or_engineering_commander,False,retain,0.4,1.0,26.41866916588566,944,-35
980,26.412502343017803,qualified,acmd_4a47a1c21288,Ferdinand von Wintzingerode,https://en.wikipedia.org/wiki/Ferdinand_von_Wintzingerode,revolutionary_napoleonic,6,6,0,0,0,5,0.8333333333333334,-0.1287903427002602,20.89971883786317,36.69165885660731,33.34895345204623,8.481724461105905,44.56419868791003,18.181818181818183,55.95126522961574,1,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,26.412502343017803,945,-35
981,26.370215557638232,qualified,acmd_94f9555a1c56,Thomas Gage,https://en.wikipedia.org/wiki/Thomas_Gage,early_modern,5,3,0,0,2,3,0.6,-0.2759419006297561,9.184629803186503,12.886597938144329,48.54732895970009,75.72633552014996,2.95220243673852,64.1518275538894,20.61855670103093,20,0.1891891891891891,mixed_profile,,0.005812,0.994188,eligible_field_commander,False,retain,0.4,1.0,26.370215557638232,946,-35
982,26.13940018744142,qualified,acmd_dc6d18252929,Piet Cronjé,https://en.wikipedia.org/wiki/Piet_Cronj%C3%A9,long_nineteenth_century,7,6,0,0,1,4,0.5714285714285714,-0.3248710869836111,5.623242736644799,29.42830365510778,48.54732895970009,29.194001874414244,51.452671040299904,47.46954076850984,11.90253045923149,4,0.0551181102362204,battle_dominant,,0.04315,0.95685,eligible_field_commander,False,retain,0.4,1.0,26.13940018744142,947,-35
983,26.1367572633552,qualified,acmd_7ccf408292d7,Suluk,https://en.wikipedia.org/wiki/Suluk_(T%C3%BCrgesh_khagan),medieval,6,6,0,0,0,4,0.6666666666666666,-0.1637318091450183,18.04123711340206,11.715089034676664,23.570759137769446,75.72633552014996,44.56419868791003,18.181818181818183,26.14807872539831,20,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,26.1367572633552,948,-35
985,26.023992502343017,qualified,acmd_b6552744f0c3,Owen Roe O'Neill,https://en.wikipedia.org/wiki/Owen_Roe_O%27Neill,early_modern,5,4,0,0,1,3,0.6,-0.1432776750217551,19.587628865979383,17.66635426429241,48.54732895970009,39.22211808809747,10.028116213683225,47.46954076850984,23.523898781630734,6,0.0804597701149425,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,26.023992502343017,949,-36
986,25.985229615745077,qualified,acmd_ae2a4d8ff4a1,Courtney Hodges,https://en.wikipedia.org/wiki/Courtney_Hodges,world_wars,5,3,2,0,0,4,0.8,-0.0507931482443787,30.74039362699156,4.826616682286786,48.54732895970009,2.6241799437675724,14.526710402999065,83.0834114339269,36.17619493908153,0,0.3478260869565218,operation_heavy,,0.337034,0.662966,eligible_field_commander,False,retain,0.4,1.0,25.985229615745077,950,-36
781,36.98451733833176,qualified,acmd_26a86dc0936b,Alexander Löhr,https://en.wikipedia.org/wiki/Alexander_L%C3%B6hr,world_wars,7,1,6,0,0,3,0.4285714285714285,0.1647074589570498,57.16963448922212,7.872539831302718,48.54732895970009,8.481724461105905,40.11246485473289,97.0946579194002,22.399250234301785,1,0.8275862068965517,operation_heavy,higher_level_dependent | sparse_higher_level_evidence | thin_battle_anchor,0.580826,0.419174,ambiguous_requires_review,False,add_high_level_page_caveat,0.4,0.6986233333333334,25.8382467846298,951,170
534,46.88982193064668,qualified,acmd_a38babf3f04c,Valerian Frolov,https://en.wikipedia.org/wiki/Valerian_Frolov,world_wars,6,1,3,0,2,5,0.8333333333333334,0.3237304408797853,79.75632614807873,15.651358950328024,65.58887847547642,15.510777881911904,6.185567010309279,91.98687910028116,70.57169634489222,2,0.7560975609756099,operation_heavy,higher_level_dependent | thin_battle_anchor,0.66969,0.330309,ambiguous_requires_review,False,add_high_level_page_caveat,0.4,0.5505166666666667,25.813628469853175,952,418
987,25.767628865979383,qualified,acmd_2ede714bf02d,Johann Peter Beaulieu,https://en.wikipedia.org/wiki/Johann_Peter_Beaulieu,revolutionary_napoleonic,6,6,0,0,0,4,0.6666666666666666,-0.212093698911054,13.870665417057172,38.19119025304592,33.34895345204623,29.194001874414244,44.56419868791003,18.181818181818183,26.14807872539831,4,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,25.767628865979383,953,-34
988,25.75617619493908,qualified,acmd_61c0429b8e27,Juan Modesto,https://en.wikipedia.org/wiki/Juan_Modesto,world_wars,7,6,0,0,1,5,0.7142857142857143,-0.4,2.108716026241799,44.51733833177132,42.752264917213374,15.510777881911904,51.452671040299904,47.46954076850984,29.05342080599813,2,0.0551181102362204,battle_dominant,,0.046162,0.953838,eligible_siege_or_engineering_commander,False,retain,0.4,1.0,25.75617619493908,954,-34
869,33.16957825679476,qualified,acmd_66a3e2e16015,Philip Vian,https://en.wikipedia.org/wiki/Philip_Vian,world_wars,5,4,1,0,0,4,0.8,-0.0150832548696675,34.395501405810684,23.430178069353328,48.54732895970009,29.194001874414244,17.94751640112465,71.69634489222118,43.11152764761012,4,0.1666666666666666,battle_dominant,,0.535406,0.464594,ambiguous_requires_review,False,add_high_level_page_caveat,0.4,0.7743233333333333,25.68397840106217,955,86
989,25.6205060918463,qualified,acmd_d37dba6be684,Ignacio López Rayón,https://en.wikipedia.org/wiki/Ignacio_L%C3%B3pez_Ray%C3%B3n,revolutionary_napoleonic,5,5,0,0,0,5,1.0,0.08,45.7357075913777,3.0459231490159326,21.46204311152765,8.481724461105905,25.44517338331772,18.181818181818183,88.89409559512652,1,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,25.6205060918463,956,-33
990,25.556194939081536,qualified,acmd_b417f54e0856,Hernando Pizarro,https://en.wikipedia.org/wiki/Hernando_Pizarro,early_modern,5,5,0,0,0,3,0.6,0.0373555349174981,40.299906279287725,3.420805998125586,23.570759137769446,42.68978444236176,25.44517338331772,18.181818181818183,16.869728209934394,7,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,25.556194939081536,957,-33
991,25.52800374882849,qualified,acmd_152c9103a7dc,Aleksander Koniecpolski,https://en.wikipedia.org/wiki/Aleksander_Koniecpolski_(1620-1659),early_modern,5,5,0,0,0,4,0.8,-0.0311786512109055,32.61480787253983,9.887535145267105,23.570759137769446,42.68978444236176,25.44517338331772,18.181818181818183,48.50046860356139,7,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,25.52800374882849,958,-33
992,25.469859418931584,qualified,acmd_461e6edec8bf,Zhang Zizhong,https://en.wikipedia.org/wiki/Zhang_Zizhong,world_wars,5,5,0,0,0,5,1.0,-0.2827011636288983,8.903467666354265,32.94283036551078,33.34895345204623,42.68978444236176,25.44517338331772,18.181818181818183,88.89409559512652,7,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,25.469859418931584,959,-33
993,25.2196626054358,qualified,acmd_e87564566e9b,Johann von Thielmann,https://en.wikipedia.org/wiki/Johann_von_Thielmann,revolutionary_napoleonic,5,5,0,0,0,5,1.0,-0.2717681215642244,9.372071227741332,32.94283036551078,33.34895345204623,39.22211808809747,25.44517338331772,18.181818181818183,88.89409559512652,6,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,25.2196626054358,960,-33
994,25.15799437675726,qualified,acmd_6a822a63dbba,Hōjō Ujimasa,https://en.wikipedia.org/wiki/H%C5%8Dj%C5%8D_Ujimasa,early_modern,6,6,0,0,0,3,0.5,-0.3,7.68509840674789,15.182755388940954,27.553889409559517,89.31583880037488,44.56419868791003,18.181818181818183,8.66916588566073,29,0.0,battle_dominant,,0.0,1.0,eligible_siege_or_engineering_commander,False,retain,0.4,1.0,25.15799437675726,961,-33
279,59.21295220243674,qualified,acmd_9df58590694b,Marc Mitscher,https://en.wikipedia.org/wiki/Marc_Mitscher,world_wars,7,2,5,0,0,7,1.0,0.3687365860502074,87.25398313027179,44.98594189315839,63.12089971883787,15.510777881911904,44.56419868791003,95.64198687910029,88.89409559512652,2,0.6666666666666666,operation_heavy,higher_level_dependent,0.747098,0.252902,eligible_operational_commander,False,add_high_level_page_caveat,0.4,0.4215033333333333,24.958456729834424,962,683
995,24.82850984067479,qualified,acmd_0ea0cccc3d66,Max von Boehn,https://en.wikipedia.org/wiki/Max_von_Boehn_(general),world_wars,5,5,0,0,0,5,1.0,-0.345270261119977,4.873477038425492,47.985004686035616,39.80006248047485,15.510777881911904,25.44517338331772,18.181818181818183,88.89409559512652,2,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,24.82850984067479,963,-32
996,24.82234301780693,qualified,acmd_9e13b529a947,Alexander Yegorov,https://en.wikipedia.org/wiki/Alexander_Yegorov_(general),world_wars,5,2,2,0,1,4,0.8,-0.3555555555555555,3.701968134957825,22.492970946579195,65.58887847547642,8.481724461105905,5.060918462980318,86.26991565135896,66.68228678537957,1,0.4936708860759494,operation_heavy,,0.324388,0.675612,eligible_field_commander,False,retain,0.4,1.0,24.82234301780693,964,-32
997,24.81265229615745,qualified,acmd_ad10a3686067,Paul von Rennenkampf,https://en.wikipedia.org/wiki/Paul_von_Rennenkampf,world_wars,5,5,0,0,0,4,0.8,0.0570159845656633,42.36176194939081,11.059044048734773,27.553889409559517,2.6241799437675724,25.44517338331772,18.181818181818183,48.50046860356139,0,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,24.81265229615745,965,-32
998,24.706935332708525,qualified,acmd_a0c2b8f154ba,Alaric I,https://en.wikipedia.org/wiki/Alaric_I,ancient,6,6,0,0,0,4,0.6666666666666666,-0.3555555555555555,3.701968134957825,25.164011246485472,33.34895345204623,66.44798500468603,44.56419868791003,18.181818181818183,26.14807872539831,16,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,24.706935332708525,966,-32
817,35.66978444236176,qualified,acmd_e386854e9731,Nguyễn Văn Minh,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_V%C4%83n_Minh,cold_war,5,2,2,0,1,3,0.6,0.1314201105926218,52.57731958762887,4.311152764761013,59.1377694470478,29.194001874414244,5.060918462980318,86.26991565135896,12.886597938144329,4,0.4936708860759494,operation_heavy,,0.584445,0.415555,ambiguous_requires_review,False,add_high_level_page_caveat,0.4,0.6925916666666667,24.70459545657607,967,150
999,24.70341143392689,qualified,acmd_ee0f19494ee6,Andries Pretorius,https://en.wikipedia.org/wiki/Andries_Pretorius,long_nineteenth_century,5,5,0,0,0,4,0.8,-0.2029606996911186,14.339268978444236,21.087160262418,27.553889409559517,61.34020618556701,25.44517338331772,18.181818181818183,48.50046860356139,14,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,24.70341143392689,968,-31
1000,24.533383317713213,qualified,acmd_aee8302eda12,Hasdrubal Gisco,https://en.wikipedia.org/wiki/Hasdrubal_Gisco,ancient,5,5,0,0,0,5,1.0,-0.0982874916808776,24.742268041237114,6.044985941893159,21.46204311152765,50.32802249297095,25.44517338331772,18.181818181818183,88.89409559512652,10,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,24.533383317713213,969,-31
1002,24.292877225866917,qualified,acmd_c60d8ea62499,Murakami Yoshikiyo,https://en.wikipedia.org/wiki/Murakami_Yoshikiyo,early_modern,5,5,0,0,0,4,0.8,-0.0678199359397497,28.77225866916589,2.5773195876288657,23.570759137769446,52.95220243673852,25.44517338331772,18.181818181818183,48.50046860356139,11,0.0,battle_dominant,,0.0,1.0,eligible_siege_or_engineering_commander,False,retain,0.4,1.0,24.292877225866917,970,-32
1004,24.201255857544517,qualified,acmd_41edea0eea07,Bartolomeo d'Alviano,https://en.wikipedia.org/wiki/Bartolomeo_d%27Alviano,early_modern,6,5,0,0,1,3,0.5,-0.1674637229381173,17.525773195876287,9.137769447047797,42.752264917213374,55.95126522961574,25.44517338331772,18.181818181818183,11.199625117150893,12,0.0,battle_dominant,,0.0,1.0,eligible_field_commander,False,retain,0.4,1.0,24.201255857544517,971,-33
